,Empty_droplet_sum,Cell_sum,Soup_probability
NTHL1,283.0,348.0,0.44849445324881143
TSC2,782.0,990.0,0.44130925507900676
PKD1,292.0,664.0,0.3054393305439331
AC009065.6,1.0,0.0,1.0
AC009065.3,8.0,0.0,1.0
RAB26,4.0,4.0,0.5
SNHG19,126.0,226.0,0.35795454545454547
TRAF7,1226.0,1207.0,0.5039046444718455
CASKIN1,44.0,52.0,0.4583333333333333
MLST8,614.0,671.0,0.4778210116731518
BRICD5,128.0,241.0,0.34688346883468835
AC009065.7,1.0,0.0,1.0
PGP,2975.0,4427.0,0.4019184004323156
E4F1,589.0,765.0,0.43500738552437224
AC009065.1,3.0,3.0,0.5
DNASE1L2,10.0,20.0,0.3333333333333333
ECI1,4135.0,4362.0,0.48664234435683185
AC009065.8,3.0,9.0,0.25
RNPS1,4016.0,4660.0,0.46288612263716
AC009065.4,19.0,32.0,0.37254901960784315
ABCA3,3.0,5.0,0.375
CCNF,160.0,171.0,0.48338368580060426
AC106820.3,6.0,7.0,0.46153846153846156
AC106820.5,1.0,0.0,1.0
TEDC2,94.0,155.0,0.37751004016064255
AC106820.2,10.0,0.0,1.0
TBC1D24,125.0,136.0,0.4789272030651341
ATP6V0C,92.0,179.0,0.33948339483394835
AMDHD2,686.0,951.0,0.41905925473427
PDPK1,1892.0,2332.0,0.4479166666666667
AC093525.6,72.0,134.0,0.34951456310679613
AC093525.7,31.0,52.0,0.37349397590361444
AC093525.4,40.0,110.0,0.26666666666666666
AC093525.3,0.0,7.0,0.0
AC141586.3,15.0,13.0,0.5357142857142857
AC141586.2,6.0,21.0,0.2222222222222222
KCTD5,1752.0,1344.0,0.5658914728682171
PRSS27,402.0,943.0,0.2988847583643123
SRRM2-AS1,22.0,23.0,0.4888888888888889
SRRM2,7425.0,14820.0,0.3337828725556305
ELOB,31668.0,33388.0,0.4867806197737334
AC092117.1,11.0,21.0,0.34375
PRSS41,78.0,64.0,0.5492957746478874
PRSS21,185.0,385.0,0.32456140350877194
ZG16B,341.0,662.0,0.33998005982053836
PRSS22,3701.0,8112.0,0.3132989079827309
AC003965.2,1.0,0.0,1.0
AC003965.1,5.0,6.0,0.45454545454545453
FLYWCH2,1676.0,2253.0,0.4265716467294477
FLYWCH1,547.0,737.0,0.42601246105919005
KREMEN2,35.0,79.0,0.30701754385964913
PKMYT1,53.0,71.0,0.4274193548387097
PAQR4,31.0,33.0,0.484375
AC004233.4,6.0,8.0,0.42857142857142855
AC004233.2,4.0,6.0,0.4
AC004233.3,69.0,83.0,0.45394736842105265
CLDN9,39.0,67.0,0.36792452830188677
CLDN6,268.0,493.0,0.35216819973718794
TNFRSF12A,4200.0,5647.0,0.4265258454351579
HCFC1R1,2422.0,3561.0,0.4048136386428213
THOC6,996.0,1606.0,0.382782475019216
BICDL2,283.0,434.0,0.3947001394700139
AC108134.1,1.0,0.0,1.0
MMP25,32.0,31.0,0.5079365079365079
MMP25-AS1,77.0,191.0,0.2873134328358209
IL32,2685.0,2709.0,0.4977753058954394
AC108134.3,15.0,32.0,0.3191489361702128
ZSCAN10,14.0,39.0,0.2641509433962264
ZNF213-AS1,91.0,187.0,0.3273381294964029
ZNF205,316.0,551.0,0.3644752018454441
ZNF213,165.0,173.0,0.4881656804733728
AC108134.2,174.0,587.0,0.22864651773981604
AJ003147.2,7.0,8.0,0.4666666666666667
ZNF200,337.0,456.0,0.424968474148802
MEFV,7.0,8.0,0.4666666666666667
LINC00921,12.0,15.0,0.4444444444444444
ZNF263,476.0,477.0,0.4994753410283316
TIGD7,32.0,55.0,0.367816091954023
ZNF75A,207.0,381.0,0.3520408163265306
AC004232.2,1.0,4.0,0.2
MTRNR2L4,7.0,0.0,1.0
ZSCAN32,136.0,199.0,0.4059701492537313
AC025283.2,10.0,7.0,0.5882352941176471
ZNF174,100.0,177.0,0.36101083032490977
ZNF597,217.0,149.0,0.592896174863388
NAA60,1071.0,1011.0,0.5144092219020173
CLUAP1,207.0,337.0,0.3805147058823529
NLRC3,4.0,3.0,0.5714285714285714
AC004494.1,8.0,13.0,0.38095238095238093
SLX4,108.0,161.0,0.40148698884758366
DNASE1,351.0,609.0,0.365625
TRAP1,780.0,860.0,0.47560975609756095
CREBBP,1030.0,1145.0,0.4735632183908046
ADCY9,184.0,246.0,0.42790697674418604
AC009171.2,9.0,6.0,0.6
LINC01569,35.0,35.0,0.5
TFAP4,110.0,205.0,0.3492063492063492
GLIS2,648.0,357.0,0.6447761194029851
GLIS2-AS1,3.0,0.0,1.0
PAM16,180.0,218.0,0.45226130653266333
CORO7-PAM16,1.0,0.0,1.0
CORO7,628.0,920.0,0.40568475452196384
VASN,295.0,508.0,0.36737235367372356
DNAJA3,1029.0,1137.0,0.47506925207756234
NMRAL1,2822.0,2899.0,0.49327040727145605
HMOX2,2283.0,1967.0,0.5371764705882353
CDIP1,43.0,50.0,0.46236559139784944
AC023830.2,5.0,0.0,1.0
UBALD1,1642.0,1471.0,0.527465467394796
MGRN1,1038.0,1119.0,0.4812239221140473
NUDT16L1,1140.0,1356.0,0.4567307692307692
ANKS3,259.0,532.0,0.3274336283185841
C16orf71,5.0,11.0,0.3125
ZNF500,168.0,266.0,0.3870967741935484
SMIM22,3406.0,6527.0,0.3428974126648545
ROGDI,1097.0,1323.0,0.45330578512396696
GLYR1,1748.0,1944.0,0.4734561213434453
UBN1,1358.0,1649.0,0.45161290322580644
PPL,79.0,131.0,0.3761904761904762
SEC14L5,3.0,7.0,0.3
NAGPA-AS1,1.0,0.0,1.0
NAGPA,284.0,623.0,0.3131201764057332
ALG1,433.0,650.0,0.39981532779316714
EEF2KMT,264.0,319.0,0.4528301886792453
RBFOX1,8.0,3.0,0.7272727272727273
METTL22,336.0,454.0,0.4253164556962025
ABAT,491.0,809.0,0.3776923076923077
TMEM186,170.0,285.0,0.37362637362637363
PMM2,2663.0,2384.0,0.5276401822865069
AC012173.1,13.0,0.0,1.0
AC022167.2,55.0,62.0,0.4700854700854701
CARHSP1,7059.0,7959.0,0.47003595685177785
AC022167.1,2.0,6.0,0.25
AC022167.4,11.0,19.0,0.36666666666666664
AC022167.5,4.0,0.0,1.0
USP7,1515.0,1695.0,0.4719626168224299
AC022167.3,7.0,0.0,1.0
C16orf72,3588.0,3648.0,0.49585406301824214
AC087190.1,156.0,400.0,0.2805755395683453
LINC02177,2.0,0.0,1.0
GRIN2A,7.0,0.0,1.0
ATF7IP2,1186.0,1946.0,0.3786717752234994
AC131649.1,3.0,0.0,1.0
LINC01290,0.0,3.0,0.0
EMP2,632.0,750.0,0.4573082489146165
AC027277.1,9.0,15.0,0.375
TEKT5,3.0,3.0,0.5
NUBP1,521.0,523.0,0.4990421455938697
TVP23A,18.0,20.0,0.47368421052631576
CIITA,9.0,6.0,0.6
DEXI,776.0,984.0,0.4409090909090909
CLEC16A,392.0,416.0,0.48514851485148514
AC007014.1,9.0,83.0,0.09782608695652174
AC007220.1,0.0,4.0,0.0
RMI2,151.0,362.0,0.29434697855750486
SOCS1,581.0,1307.0,0.3077330508474576
PRM2,1.0,0.0,1.0
AC009121.2,4.0,6.0,0.4
AC009121.1,1.0,0.0,1.0
AC099489.1,9.0,10.0,0.47368421052631576
AC099489.3,3.0,0.0,1.0
LITAF,637.0,1052.0,0.3771462403789224
SNN,120.0,152.0,0.4411764705882353
TXNDC11,1146.0,1237.0,0.4809064204783886
AC007613.1,39.0,45.0,0.4642857142857143
ZC3H7A,1749.0,1952.0,0.4725749797352067
AC010654.1,11.0,30.0,0.2682926829268293
BCAR4,4398.0,5009.0,0.46752418411820984
RSL1D1,3467.0,4537.0,0.4331584207896052
AC007216.4,3.0,3.0,0.5
GSPT1,3550.0,4262.0,0.45442908346134153
AC007216.2,3.0,5.0,0.375
NPIPB2,40.0,63.0,0.3883495145631068
SNX29,309.0,533.0,0.3669833729216152
AC007601.2,1.0,0.0,1.0
AC007598.2,1.0,0.0,1.0
AC010333.3,1.0,5.0,0.16666666666666666
CPPED1,1466.0,1356.0,0.5194897236002834
AC109597.2,6.0,14.0,0.3
SHISA9,9.0,0.0,1.0
ERCC4,459.0,517.0,0.4702868852459016
AC010401.1,6.0,13.0,0.3157894736842105
AC010401.2,1.0,0.0,1.0
LINC02185,4.0,12.0,0.25
MKL2,660.0,1054.0,0.38506417736289383
AC130650.2,22.0,109.0,0.16793893129770993
MIR193BHG,909.0,3776.0,0.19402347918890075
LINC02130,95.0,183.0,0.34172661870503596
PARN,912.0,1096.0,0.4541832669322709
BFAR,1544.0,2312.0,0.4004149377593361
PLA2G10,1285.0,2252.0,0.3633022335312412
NPIPA3,0.0,4.0,0.0
NPIPA2,18.0,30.0,0.375
NOMO1,366.0,600.0,0.37888198757763975
AC136443.3,2.0,3.0,0.4
AC138932.2,0.0,3.0,0.0
NPIPA1,95.0,191.0,0.3321678321678322
PDXDC1,4091.0,4099.0,0.4995115995115995
AC138932.5,0.0,3.0,0.0
NTAN1,458.0,739.0,0.38262322472848787
RRN3,863.0,824.0,0.5115589804386484
AC126763.1,10.0,29.0,0.2564102564102564
NPIPA5,20.0,46.0,0.30303030303030304
MPV17L,32.0,113.0,0.2206896551724138
C16orf45,1.0,0.0,1.0
MARF1,889.0,1064.0,0.4551971326164875
NDE1,95.0,129.0,0.42410714285714285
AC026401.3,38.0,38.0,0.5
MYH11,19.0,5.0,0.7916666666666666
AF001548.2,3.0,0.0,1.0
FOPNL,881.0,861.0,0.5057405281285878
ABCC1,244.0,490.0,0.33242506811989103
ABCC6,5.0,12.0,0.29411764705882354
NOMO3,22.0,113.0,0.16296296296296298
AC136624.2,1.0,0.0,1.0
AC138969.1,18.0,26.0,0.4090909090909091
XYLT1,432.0,960.0,0.3103448275862069
NPIPA8,1.0,0.0,1.0
AC126755.3,13.0,3.0,0.8125
NOMO2,21.0,43.0,0.328125
RPS15A,55093.0,93876.0,0.36982862206230827
AC138811.2,1.0,0.0,1.0
ARL6IP1,4090.0,6243.0,0.3958192199748379
AC138811.1,1.0,0.0,1.0
SMG1,2314.0,4171.0,0.3568234387047032
AC092287.1,8.0,25.0,0.24242424242424243
TMC7,28.0,68.0,0.2916666666666667
AC099518.4,2.0,3.0,0.4
AC099518.2,2.0,4.0,0.3333333333333333
COQ7,174.0,306.0,0.3625
AC099518.1,17.0,22.0,0.4358974358974359
AC099518.6,1.0,3.0,0.25
ITPRIPL2,2284.0,2769.0,0.452008707698397
AC099518.5,139.0,266.0,0.3432098765432099
SYT17,178.0,314.0,0.3617886178861789
CLEC19A,2.0,3.0,0.4
AC130456.2,9.0,34.0,0.20930232558139536
TMC5,296.0,807.0,0.26835902085222124
AC130456.5,21.0,50.0,0.29577464788732394
GDE1,2073.0,2491.0,0.4542068361086766
CCP110,277.0,464.0,0.3738191632928475
VPS35L,670.0,778.0,0.462707182320442
AC002550.2,5.0,7.0,0.4166666666666667
KNOP1,2232.0,2528.0,0.4689075630252101
AC002550.1,10.0,20.0,0.3333333333333333
IQCK,61.0,102.0,0.37423312883435583
GPRC5B,32.0,117.0,0.21476510067114093
GP2,6.0,3.0,0.6666666666666666
ACSM5,2.0,0.0,1.0
ACSM2A,1.0,0.0,1.0
ACSM2B,6.0,0.0,1.0
ACSM3,23.0,33.0,0.4107142857142857
ACSM1,3.0,3.0,0.5
THUMPD1,1708.0,2119.0,0.4463025868826757
ERI2,213.0,273.0,0.4382716049382716
REXO5,29.0,36.0,0.4461538461538462
DCUN1D3,487.0,559.0,0.4655831739961759
LYRM1,172.0,221.0,0.43765903307888043
DNAH3,10.0,17.0,0.37037037037037035
AC008551.1,4.0,0.0,1.0
TMEM159,447.0,762.0,0.369727047146402
ANKS4B,9.0,0.0,1.0
CRYM,1.0,0.0,1.0
NPIPB3,4.0,5.0,0.4444444444444444
METTL9,1329.0,1840.0,0.4193751972230988
IGSF6,5.0,36.0,0.12195121951219512
OTOA,1.0,5.0,0.16666666666666666
NPIPB4,24.0,114.0,0.17391304347826086
AC092119.2,10.0,4.0,0.7142857142857143
UQCRC2,1755.0,2229.0,0.44051204819277107
PDZD9,2.0,0.0,1.0
AC092119.3,2.0,0.0,1.0
MOSMO,565.0,1012.0,0.3582752060875079
SDR42E2,9.0,30.0,0.23076923076923078
EEF2K,460.0,667.0,0.40816326530612246
AC009034.1,1.0,5.0,0.16666666666666666
POLR3E,446.0,521.0,0.4612202688728025
CDR2,776.0,673.0,0.5355417529330573
AC092338.2,3.0,7.0,0.3
NPIPB5,188.0,715.0,0.2081949058693245
AC127459.2,1.0,0.0,1.0
USP31,736.0,1461.0,0.3350022758306782
SCNN1G,0.0,3.0,0.0
SCNN1B,47.0,48.0,0.49473684210526314
COG7,343.0,523.0,0.3960739030023095
AC008915.2,196.0,318.0,0.38132295719844356
GGA2,1392.0,1839.0,0.4308263695450325
EARS2,274.0,273.0,0.5009140767824497
UBFD1,2104.0,1771.0,0.5429677419354839
NDUFAB1,5484.0,5883.0,0.48244919503826866
PALB2,119.0,202.0,0.3707165109034268
AC008870.4,1.0,0.0,1.0
DCTN5,1696.0,1568.0,0.5196078431372549
PLK1,70.0,110.0,0.3888888888888889
AC008870.3,1.0,0.0,1.0
ERN2,5.0,3.0,0.625
CHP2,62.0,138.0,0.31
PRKCB,2.0,3.0,0.4
CACNG3,1.0,0.0,1.0
AC008938.1,6.0,0.0,1.0
RBBP6,4223.0,4895.0,0.4631498135556043
TNRC6A,1197.0,2185.0,0.3539325842696629
LINC01567,5.0,0.0,1.0
AC008731.1,0.0,33.0,0.0
SLC5A11,37.0,36.0,0.5068493150684932
ARHGAP17,1844.0,1524.0,0.5475059382422803
LINC02175,15.0,13.0,0.5357142857142857
LCMT1,3205.0,3386.0,0.48626915490820816
LCMT1-AS2,6215.0,4718.0,0.5684624531235708
AQP8,6.0,6.0,0.5
ZKSCAN2,185.0,203.0,0.47680412371134023
AC008741.1,1.0,0.0,1.0
AC008741.2,29.0,127.0,0.1858974358974359
KDM8,14.0,19.0,0.42424242424242425
AC109449.1,4.0,4.0,0.5
NSMCE1,648.0,928.0,0.41116751269035534
AC106739.1,21.0,29.0,0.42
AC106739.2,0.0,4.0,0.0
IL4R,684.0,606.0,0.5302325581395348
IL21R,3.0,0.0,1.0
IL21R-AS1,2.0,0.0,1.0
GTF3C1,726.0,935.0,0.4370860927152318
KIAA0556,201.0,262.0,0.43412526997840173
GSG1L,1.0,0.0,1.0
XPO6,2341.0,2323.0,0.5019296740994854
AC138904.3,4.0,6.0,0.4
AC138904.1,1.0,0.0,1.0
SBK1,2.0,0.0,1.0
NPIPB6,6.0,19.0,0.24
EIF3CL,2.0,4.0,0.3333333333333333
AC138894.2,1.0,0.0,1.0
AC138894.1,28.0,20.0,0.5833333333333334
CLN3,80.0,246.0,0.24539877300613497
APOBR,978.0,1797.0,0.35243243243243244
IL27,545.0,622.0,0.4670094258783205
NUPR1,6569.0,14618.0,0.31004861471657147
AC020765.2,33.0,43.0,0.4342105263157895
SGF29,212.0,321.0,0.3977485928705441
SULT1A2,962.0,590.0,0.6198453608247423
SULT1A1,859.0,531.0,0.6179856115107913
EIF3C,99.0,224.0,0.3065015479876161
AC145285.2,6.0,7.0,0.46153846153846156
AC145285.3,1.0,4.0,0.2
AC145285.6,9.0,16.0,0.36
ATXN2L,1690.0,1798.0,0.48451834862385323
AC133550.1,21.0,10.0,0.6774193548387096
TUFM,3637.0,5034.0,0.41944412409180026
SH2B1,336.0,422.0,0.44327176781002636
AC133550.2,10.0,22.0,0.3125
ATP2A1,15.0,40.0,0.2727272727272727
ATP2A1-AS1,24.0,45.0,0.34782608695652173
RABEP2,329.0,411.0,0.4445945945945946
CD19,5.0,12.0,0.29411764705882354
NFATC2IP,1062.0,2267.0,0.31901471913487534
AC109460.2,6.0,16.0,0.2727272727272727
AC109460.1,3.0,14.0,0.17647058823529413
SPNS1,1396.0,1840.0,0.43139678615574784
LAT,25.0,106.0,0.19083969465648856
AC009093.2,2.0,0.0,1.0
NPIPB11,4.0,9.0,0.3076923076923077
BOLA2,9.0,14.0,0.391304347826087
BOLA2-SMG1P6,118.0,115.0,0.5064377682403434
SLX1B,2.0,8.0,0.2
SULT1A4,3.0,0.0,1.0
AC133555.3,3.0,0.0,1.0
SPN,14.0,11.0,0.56
QPRT,9821.0,14033.0,0.4117129202649451
C16orf54,5.0,0.0,1.0
AC009133.3,1.0,3.0,0.25
ZG16,4.0,5.0,0.4444444444444444
KIF22,625.0,788.0,0.44232130219391363
AC009133.4,5.0,3.0,0.625
MAZ,2504.0,2445.0,0.5059608001616488
AC009133.2,7.0,5.0,0.5833333333333334
AC009133.1,131.0,108.0,0.5481171548117155
PRRT2,13.0,18.0,0.41935483870967744
PAGR1,19.0,32.0,0.37254901960784315
MVP,2938.0,2511.0,0.5391815011928794
CDIPT,2184.0,2535.0,0.4628099173553719
AC120114.3,8.0,0.0,1.0
SEZ6L2,10.0,18.0,0.35714285714285715
KCTD13,396.0,574.0,0.40824742268041236
AC120114.1,9.0,0.0,1.0
TMEM219,3516.0,3925.0,0.47251713479371055
TAOK2,637.0,601.0,0.5145395799676898
HIRIP3,217.0,272.0,0.4437627811860941
INO80E,896.0,1112.0,0.44621513944223107
DOC2A,11.0,20.0,0.3548387096774194
FAM57B,6.0,0.0,1.0
ALDOA,1293.0,1847.0,0.4117834394904459
AC093512.1,10.0,10.0,0.5
PPP4C,4183.0,5365.0,0.4381022203602849
TBX6,21.0,37.0,0.3620689655172414
YPEL3,4081.0,8834.0,0.3159891598915989
AC012645.1,11.0,17.0,0.39285714285714285
GDPD3,964.0,1533.0,0.38606327593111733
AC012645.4,3.0,19.0,0.13636363636363635
MAPK3,4150.0,3920.0,0.5142503097893433
CORO1A,275.0,318.0,0.463743676222597
AC012645.3,2.0,5.0,0.2857142857142857
BOLA2B,264.0,220.0,0.5454545454545454
SLX1A,26.0,22.0,0.5416666666666666
SULT1A3,21.0,55.0,0.27631578947368424
AC106782.1,2.0,0.0,1.0
NPIPB13,6.0,12.0,0.3333333333333333
CD2BP2,1550.0,1693.0,0.4779525131051496
AC106782.2,7.0,10.0,0.4117647058823529
TBC1D10B,602.0,824.0,0.4221598877980365
AC106782.6,5.0,4.0,0.5555555555555556
MYLPF,242.0,718.0,0.2520833333333333
ZNF48,47.0,103.0,0.31333333333333335
SEPT1,31.0,73.0,0.2980769230769231
ZNF771,105.0,112.0,0.4838709677419355
DCTPP1,1003.0,1131.0,0.4700093720712277
SEPHS2,847.0,1195.0,0.4147894221351616
ITGAL,16.0,17.0,0.48484848484848486
AC116348.3,1.0,9.0,0.1
AC116348.1,13.0,18.0,0.41935483870967744
AC116348.2,4.0,0.0,1.0
ZNF768,366.0,365.0,0.5006839945280438
ZNF747,26.0,36.0,0.41935483870967744
AC002310.1,21.0,51.0,0.2916666666666667
ZNF764,65.0,80.0,0.4482758620689655
ZNF688,138.0,224.0,0.3812154696132597
AC002310.2,5.0,6.0,0.45454545454545453
ZNF785,32.0,97.0,0.24806201550387597
AC093249.2,1.0,0.0,1.0
ZNF689,71.0,88.0,0.44654088050314467
PRR14,404.0,398.0,0.5037406483790524
FBRS,1682.0,1518.0,0.525625
AC093249.6,27.0,29.0,0.48214285714285715
SRCAP,132.0,132.0,0.5
AC106886.5,70.0,137.0,0.33816425120772947
PHKG2,2045.0,2393.0,0.460793150067598
CCDC189,20.0,20.0,0.5
RNF40,871.0,902.0,0.4912577552171461
ZNF629,68.0,117.0,0.3675675675675676
AC106886.3,9.0,35.0,0.20454545454545456
BCL7C,1570.0,1961.0,0.44463324837156615
MIR762HG,70.0,83.0,0.45751633986928103
CTF1,24.0,21.0,0.5333333333333333
FBXL19-AS1,83.0,124.0,0.40096618357487923
FBXL19,575.0,482.0,0.5439924314096499
ORAI3,22.0,64.0,0.2558139534883721
AC135048.3,6.0,6.0,0.5
SETD1A,303.0,376.0,0.44624447717231225
HSD3B7,77.0,115.0,0.4010416666666667
STX1B,16.0,19.0,0.45714285714285713
STX4,1462.0,1609.0,0.4760664278736568
AC135050.3,13.0,31.0,0.29545454545454547
AC135050.1,31.0,18.0,0.6326530612244898
ZNF668,386.0,347.0,0.5266030013642565
AC135050.4,2.0,0.0,1.0
ZNF646,189.0,241.0,0.43953488372093025
PRSS53,4.0,17.0,0.19047619047619047
VKORC1,3351.0,5426.0,0.38179332345904066
BCKDK,1002.0,1316.0,0.43226919758412424
KAT8,651.0,735.0,0.4696969696969697
AC009088.3,38.0,80.0,0.3220338983050847
PRSS8,16876.0,29006.0,0.3678130857416852
PRSS36,23.0,26.0,0.46938775510204084
FUS,4413.0,9075.0,0.3271797153024911
AC009088.2,1.0,0.0,1.0
AC009088.1,6.0,53.0,0.1016949152542373
PYCARD,738.0,1976.0,0.27192336035372144
PYCARD-AS1,61.0,239.0,0.20333333333333334
TRIM72,42.0,172.0,0.19626168224299065
PYDC1,7.0,31.0,0.18421052631578946
ITGAM,15.0,66.0,0.18518518518518517
ITGAX,3.0,0.0,1.0
ITGAD,13.0,12.0,0.52
ZNF843,14.0,17.0,0.45161290322580644
AC026471.4,14.0,23.0,0.3783783783783784
AC026471.1,60.0,77.0,0.43795620437956206
ARMC5,188.0,186.0,0.5026737967914439
TGFB1I1,4.0,11.0,0.26666666666666666
SLC5A2,19.0,15.0,0.5588235294117647
AC026471.3,4.0,4.0,0.5
C16orf58,1329.0,1331.0,0.4996240601503759
AC026471.2,0.0,9.0,0.0
AHSP,1.0,0.0,1.0
AC074050.2,2.0,3.0,0.4
AC074050.4,2.0,4.0,0.3333333333333333
ZNF720,740.0,1126.0,0.3965702036441586
ZNF267,341.0,472.0,0.4194341943419434
TP53TG3D,3.0,12.0,0.2
AC138915.3,1.0,0.0,1.0
AC137761.1,1.0,0.0,1.0
AC136944.1,3.0,0.0,1.0
AC136944.2,3.0,11.0,0.21428571428571427
AC106785.2,1.0,0.0,1.0
SHCBP1,58.0,73.0,0.44274809160305345
AC092368.3,10.0,7.0,0.5882352941176471
VPS35,2335.0,3717.0,0.385822868473232
ORC6,129.0,280.0,0.3154034229828851
MYLK3,46.0,184.0,0.2
C16orf87,1325.0,1830.0,0.41996830427892234
GPT2,1531.0,1566.0,0.49434937035841137
DNAJA2,4434.0,4624.0,0.4895120335614926
AC018845.3,2.0,7.0,0.2222222222222222
NETO2,18.0,16.0,0.5294117647058824
ITFG1-AS1,3.0,0.0,1.0
ITFG1,2887.0,3714.0,0.4373579760642327
AC007494.2,0.0,4.0,0.0
AC007533.1,0.0,9.0,0.0
PHKB,1846.0,3892.0,0.32171488323457653
LINC02133,1.0,0.0,1.0
ABCC11,1.0,0.0,1.0
LONP2,1001.0,1704.0,0.3700554528650647
SIAH1,3759.0,3407.0,0.5245604242255093
N4BP1,1831.0,2278.0,0.4456072036991969
AC007611.1,9.0,9.0,0.5
AC023813.3,8.0,0.0,1.0
AC044798.2,1.0,0.0,1.0
CBLN1,2.0,0.0,1.0
C16orf78,2.0,0.0,1.0
LINC02179,2.0,0.0,1.0
ZNF423,12.0,26.0,0.3157894736842105
CNEP1R1,680.0,1011.0,0.4021289178001183
HEATR3,203.0,245.0,0.453125
TENT4B,780.0,1166.0,0.40082219938335045
ADCY7,922.0,947.0,0.4933119315141787
BRD7,3767.0,5377.0,0.4119641294838145
AC007493.2,2.0,0.0,1.0
LINC02178,7.0,4.0,0.6363636363636364
NKD1,3.0,5.0,0.375
AC007608.3,1.0,0.0,1.0
SNX20,2.0,0.0,1.0
NOD2,6.0,7.0,0.46153846153846156
CYLD,296.0,390.0,0.4314868804664723
HNRNPA1P48,241.0,264.0,0.4772277227722772
AC007333.2,1.0,5.0,0.16666666666666666
AC007906.2,20.0,15.0,0.5714285714285714
CHD9,1401.0,2518.0,0.3574891553967849
AC007342.4,1.0,0.0,1.0
AC007342.5,6.0,7.0,0.46153846153846156
RBL2,497.0,750.0,0.39855653568564553
AKTIP,1080.0,1209.0,0.47182175622542594
RPGRIP1L,232.0,315.0,0.42413162705667273
FTO,876.0,675.0,0.5647969052224371
AC007496.2,1.0,10.0,0.09090909090909091
CRNDE,30.0,101.0,0.22900763358778625
IRX6,1.0,0.0,1.0
AC109462.2,1.0,0.0,1.0
MMP2,41506.0,50353.0,0.4518446749910188
LPCAT2,211.0,348.0,0.3774597495527728
AC007336.1,5.0,33.0,0.13157894736842105
CAPNS2,14.0,8.0,0.6363636363636364
SLC6A2,3152.0,3146.0,0.5004763416957765
CES1,8.0,8.0,0.5
CES5A,6.0,6.0,0.5
AC007495.1,1.0,0.0,1.0
GNAO1,3.0,6.0,0.3333333333333333
AMFR,2016.0,1354.0,0.5982195845697329
AC092140.1,13.0,101.0,0.11403508771929824
NUDT21,1579.0,1591.0,0.4981072555205047
OGFOD1,954.0,926.0,0.5074468085106383
AC092140.2,4.0,8.0,0.3333333333333333
BBS2,315.0,292.0,0.5189456342668863
MT4,6.0,0.0,1.0
MT3,1.0,5.0,0.16666666666666666
MT2A,10973.0,14100.0,0.4376420851114745
MT1E,5125.0,5248.0,0.49407114624505927
MT1M,527.0,495.0,0.5156555772994129
MT1A,45.0,35.0,0.5625
MT1F,2594.0,2546.0,0.5046692607003891
MT1G,11002.0,10919.0,0.5018931618083117
MT1H,15341.0,13879.0,0.5250171115674196
AC026461.4,4.0,7.0,0.36363636363636365
MT1X,7013.0,7471.0,0.48418945042805855
AC106779.1,2.0,0.0,1.0
NUP93,900.0,828.0,0.5208333333333334
SLC12A3,14.0,10.0,0.5833333333333334
HERPUD1,9874.0,13187.0,0.42816876978448465
CETP,111.0,94.0,0.5414634146341464
NLRC5,148.0,158.0,0.48366013071895425
AC023825.2,2.0,0.0,1.0
AC009090.2,1.0,0.0,1.0
CPNE2,110.0,196.0,0.35947712418300654
FAM192A,1707.0,2091.0,0.44944707740916273
RSPRY1,2010.0,2727.0,0.4243191893603547
ARL2BP,1135.0,1148.0,0.4971528690319755
PLLP,46.0,84.0,0.35384615384615387
CCL22,3.0,0.0,1.0
CX3CL1,27.0,33.0,0.45
CCL17,6.0,5.0,0.5454545454545454
CIAPIN1,1580.0,1484.0,0.5156657963446475
COQ9,823.0,953.0,0.4634009009009009
POLR2C,1392.0,1612.0,0.4633821571238349
DOK4,93.0,102.0,0.47692307692307695
CCDC102A,18.0,53.0,0.2535211267605634
ADGRG5,3.0,6.0,0.3333333333333333
ADGRG1,1146.0,1583.0,0.41993404177354343
ADGRG3,16.0,18.0,0.47058823529411764
DRC7,2.0,0.0,1.0
KATNB1,322.0,379.0,0.4593437945791726
KIFC3,807.0,863.0,0.48323353293413174
AC092118.2,4.0,3.0,0.5714285714285714
AC092118.1,20.0,37.0,0.3508771929824561
CNGB1,23.0,27.0,0.46
TEPP,280.0,300.0,0.4827586206896552
ZNF319,131.0,113.0,0.5368852459016393
USB1,1407.0,1339.0,0.51238164603059
MMP15,10859.0,12953.0,0.4560305728204267
CFAP20,2176.0,2245.0,0.49219633567066273
AC026771.1,1.0,0.0,1.0
AC009107.2,1.0,0.0,1.0
CSNK2A2,2211.0,2118.0,0.5107415107415108
CCDC113,268.0,154.0,0.6350710900473934
GINS3,66.0,78.0,0.4583333333333333
AC009118.2,3.0,9.0,0.25
LINC02137,1.0,0.0,1.0
NDRG4,11.0,12.0,0.4782608695652174
SETD6,148.0,248.0,0.37373737373737376
CNOT1,2908.0,3464.0,0.4563716258631513
AC009118.3,10.0,30.0,0.25
SLC38A7,433.0,482.0,0.473224043715847
GOT2,1177.0,1192.0,0.49683410721823557
LINC02141,1.0,0.0,1.0
AC018554.3,1.0,0.0,1.0
CDH8,3.0,3.0,0.5
AC012174.1,0.0,5.0,0.0
AC092337.1,6.0,6.0,0.5
AC093536.2,3.0,0.0,1.0
CDH11,2.0,0.0,1.0
CDH5,6267.0,12940.0,0.32628729109178944
