,Empty_droplet_sum,Cell_sum,Soup_probability
KIAA0355,42180.0,35983.0,0.539641518365467
AC010504.1,16.0,6.0,0.7272727272727273
GPI,38110.0,31746.0,0.5455508474576272
AC092073.1,1.0,0.0,1.0
PDCD2L,3339.0,2882.0,0.5367304291914483
AC008747.1,48.0,40.0,0.5454545454545454
UBA2,42444.0,36399.0,0.5383356797686542
WTIP,12147.0,10348.0,0.5399866637030452
SCGB1B2P,77.0,56.0,0.5789473684210527
SCGB2B2,16.0,5.0,0.7619047619047619
ZNF302,6432.0,5627.0,0.5333775603283855
AC020910.4,794.0,688.0,0.5357624831309041
ZNF181,1301.0,1093.0,0.5434419381787803
ZNF599,1775.0,1517.0,0.5391859052247874
LINC01801,4.0,0.0,1.0
AC008555.1,9.0,0.0,1.0
AC008555.2,27.0,3.0,0.9
AC008555.5,15.0,3.0,0.8333333333333334
AC008555.3,1.0,0.0,1.0
ZNF30-AS1,3.0,0.0,1.0
ZNF30,156.0,122.0,0.5611510791366906
ZNF792,130.0,110.0,0.5416666666666666
GRAMD1A,12186.0,9932.0,0.5509539741387105
AC020907.3,23.0,3.0,0.8846153846153846
AC020907.4,12.0,3.0,0.8
SCN1B,445.0,318.0,0.583224115334207
HPN,533.0,406.0,0.5676251331203408
HPN-AS1,5.0,0.0,1.0
AC020907.1,190.0,163.0,0.5382436260623229
FXYD3,244286.0,203543.0,0.5454894613792318
LGI4,419.0,337.0,0.5542328042328042
FXYD1,394.0,293.0,0.5735080058224163
FXYD7,75.0,41.0,0.646551724137931
FXYD5,78667.0,66540.0,0.5417576287644535
FAM187B,2.0,0.0,1.0
LSR,71611.0,61324.0,0.5386918418776093
AC002128.2,14.0,9.0,0.6086956521739131
USF2,26112.0,21325.0,0.5504563947973101
HAMP,94.0,56.0,0.6266666666666667
MAG,1766.0,1447.0,0.5496420790538438
CD22,620.0,459.0,0.5746061167747915
FFAR1,45.0,30.0,0.6
FFAR3,4.0,0.0,1.0
GPR42,1.0,0.0,1.0
LINC01531,9.0,0.0,1.0
AC002511.2,4.0,0.0,1.0
AC002511.1,2.0,0.0,1.0
FFAR2,32.0,0.0,1.0
KRTDAP,2.0,0.0,1.0
DMKN,305.0,246.0,0.5535390199637024
SBSN,169.0,147.0,0.5348101265822784
GAPDHS,10.0,4.0,0.7142857142857143
TMEM147-AS1,852.0,731.0,0.5382185723310171
TMEM147,89380.0,74510.0,0.5453657941302092
ATP4A,5.0,0.0,1.0
AD000090.1,20.0,3.0,0.8695652173913043
PMIS2,1.0,0.0,1.0
HAUS5,5489.0,4638.0,0.5420163918238373
RBM42,56693.0,45760.0,0.5533561730744829
ETV2,856.0,695.0,0.5519019987105094
COX6B1,280623.0,226447.0,0.5534206322598458
UPK1A,316.0,262.0,0.5467128027681661
UPK1A-AS1,289.0,219.0,0.5688976377952756
ZBTB32,6.0,0.0,1.0
KMT2B,16840.0,14167.0,0.5431031702518786
IGFLR1,138.0,104.0,0.5702479338842975
AD000671.2,3.0,0.0,1.0
U2AF1L4,5278.0,4397.0,0.5455297157622739
PSENEN,28583.0,24191.0,0.5416113995528101
AD000671.3,112.0,91.0,0.5517241379310345
LIN37,991.0,829.0,0.5445054945054945
AC002398.2,10.0,3.0,0.7692307692307693
HSPB6,102.0,0.0,1.0
PROSER3,3070.0,2778.0,0.5249658002735978
AC002398.1,9.0,0.0,1.0
ARHGAP33,572.0,481.0,0.5432098765432098
PRODH2,4.0,0.0,1.0
NPHS1,26.0,8.0,0.7647058823529411
KIRREL2,7.0,0.0,1.0
APLP1,1594.0,1347.0,0.5419925195511731
NFKBID,2186.0,1843.0,0.5425663936460661
HCST,659.0,426.0,0.6073732718894009
TYROBP,645.0,334.0,0.658835546475996
LRFN3,1531.0,1179.0,0.5649446494464945
AF038458.2,11.0,3.0,0.7857142857142857
SDHAF1,14132.0,12194.0,0.5368077186051812
SYNE4,16949.0,14725.0,0.5351076592789038
ALKBH6,7392.0,6019.0,0.5511893221981955
AC002116.2,365.0,295.0,0.553030303030303
CLIP3,170.0,134.0,0.5592105263157895
THAP8,2095.0,1775.0,0.541343669250646
WDR62,1515.0,1295.0,0.5391459074733096
OVOL3,18.0,8.0,0.6923076923076923
POLR2I,77702.0,64363.0,0.5469468201175518
TBCB,79223.0,66176.0,0.5448661957785129
CAPNS1,50861.0,39263.0,0.5643446806621988
AD001527.1,5.0,0.0,1.0
COX7A1,6903.0,5574.0,0.5532579947102669
ZNF565,1563.0,1382.0,0.5307300509337861
ZNF146,25315.0,21498.0,0.5407685899216029
AC012617.1,36.0,27.0,0.5714285714285714
LINC00665,21661.0,18663.0,0.53717389147902
ZFP14,3381.0,2981.0,0.5314366551398931
AC092296.1,1.0,0.0,1.0
ZFP82,5052.0,4319.0,0.5391100202753175
ZNF566,3287.0,2904.0,0.5309319980617024
AC092295.2,267.0,242.0,0.5245579567779961
ZNF260,6815.0,5622.0,0.5479617271046072
AC092295.1,3.0,0.0,1.0
ZNF529,4163.0,3450.0,0.5468277945619335
ZNF529-AS1,2846.0,2370.0,0.5456288343558282
ZNF382,1354.0,1162.0,0.5381558028616852
ZNF461,1777.0,1471.0,0.5471059113300493
AC074138.1,329.0,301.0,0.5222222222222223
LINC01534,454.0,389.0,0.538552787663108
ZNF567,10150.0,8821.0,0.5350271466975911
ZNF850,2724.0,2204.0,0.5527597402597403
AC020928.2,804.0,686.0,0.5395973154362416
AC020928.3,145.0,90.0,0.6170212765957447
AC020928.1,2754.0,2382.0,0.5362149532710281
ZNF790,3515.0,3092.0,0.5320115029514152
ZNF345,2515.0,2210.0,0.5322751322751322
ZNF829,3612.0,3005.0,0.5458667069669034
ZNF568,3510.0,3079.0,0.5327060251935043
ZNF420,3096.0,2689.0,0.5351771823681936
AC010632.1,16.0,13.0,0.5517241379310345
AC012309.1,11.0,7.0,0.6111111111111112
ZNF585A,2901.0,2515.0,0.5356351550960118
ZNF585B,3293.0,2756.0,0.5443875020664573
ZNF383,3208.0,2745.0,0.5388879556526122
LINC01535,437.0,387.0,0.5303398058252428
AC016590.1,51.0,41.0,0.5543478260869565
HKR1,5257.0,4352.0,0.5470912686023519
AC016590.3,107.0,90.0,0.5431472081218274
ZNF527,1208.0,1021.0,0.5419470614625392
ZNF569,1706.0,1451.0,0.5403864428254672
ZNF570,3796.0,3017.0,0.5571701159547923
ZNF793-AS1,732.0,619.0,0.5418208734270911
AC022148.2,11.0,3.0,0.7857142857142857
ZNF793,4613.0,4019.0,0.5344068582020389
AC022148.1,213.0,175.0,0.5489690721649485
ZNF571-AS1,942.0,820.0,0.5346197502837684
ZNF540,373.0,314.0,0.5429403202328966
ZNF571,1702.0,1421.0,0.5449887928274095
ZFP30,2996.0,2430.0,0.5521562845558422
ZNF781,1743.0,1500.0,0.5374653098982424
AC093227.2,2.0,0.0,1.0
ZNF607,2701.0,2216.0,0.5493186902582876
AC093227.1,996.0,738.0,0.5743944636678201
ZNF573,1845.0,1637.0,0.5298678920160828
WDR87,24.0,0.0,1.0
SIPA1L3,3512.0,2747.0,0.5611119987218406
DPF1,111.0,89.0,0.555
SPINT2,649440.0,559846.0,0.5370441731732609
PPP1R14A,1230.0,916.0,0.5731593662628145
AC011479.1,132.0,107.0,0.5523012552301255
C19orf33,3622.0,2948.0,0.5512937595129376
YIF1B,23557.0,19671.0,0.5449477190709725
KCNK6,4330.0,3671.0,0.5411823522059742
CATSPERG,524.0,463.0,0.5309017223910841
PSMD8,170492.0,143883.0,0.5423204771371769
GGN,29.0,18.0,0.6170212765957447
AC005789.1,2.0,0.0,1.0
SPRED3,536.0,457.0,0.5397784491440081
FAM98C,8119.0,6764.0,0.5455217362090976
RASGRP4,12.0,7.0,0.631578947368421
RYR1,72.0,33.0,0.6857142857142857
MAP4K1,63.0,39.0,0.6176470588235294
AC008649.1,1.0,0.0,1.0
EIF3K,199435.0,168518.0,0.542012159161632
ACTN4,192636.0,155355.0,0.5535660405010474
AC008649.2,12.0,3.0,0.8
CAPN12,13276.0,10727.0,0.5530975294754822
AC022144.1,1849.0,1685.0,0.523203169213356
LGALS7B,3.0,0.0,1.0
LGALS4,408.0,345.0,0.5418326693227091
ECH1,158732.0,134050.0,0.5421508152823602
AC104534.1,1349.0,1159.0,0.5378787878787878
HNRNPL,38138.0,31508.0,0.5475978519943715
RINL,4280.0,3662.0,0.5389070763031982
AC011455.1,14.0,6.0,0.7
SIRT2,9087.0,7587.0,0.5449802087081684
NFKBIB,16207.0,13057.0,0.5538203936577365
CCER2,142.0,126.0,0.5298507462686567
SARS2,7542.0,6454.0,0.5388682480708774
MRPS12,68731.0,59016.0,0.538024376306293
ERVK9-11,27.0,22.0,0.5510204081632653
FBXO17,3547.0,3177.0,0.5275133848899465
FBXO27,5023.0,4381.0,0.5341344108889834
AC010605.1,10.0,4.0,0.7142857142857143
ACP7,31.0,11.0,0.7380952380952381
PAK4,9117.0,7946.0,0.5343140127761824
AC011443.1,72.0,66.0,0.5217391304347826
NCCRP1,574.0,481.0,0.5440758293838862
IFNL3,146.0,117.0,0.5551330798479087
IFNL2,102.0,69.0,0.5964912280701754
IFNL1,472.0,382.0,0.5526932084309133
LRFN1,212.0,184.0,0.5353535353535354
GMFG,136.0,66.0,0.6732673267326733
AC011445.2,124.0,85.0,0.5933014354066986
SAMD4B,34042.0,28759.0,0.5420614321428002
PAF1,15139.0,12700.0,0.5438054527820683
MED29,21329.0,17497.0,0.5493483748003914
ZFP36,28346.0,20973.0,0.5747480686956346
PLEKHG2,1335.0,1069.0,0.5553244592346089
RPS16,2252765.0,1904363.0,0.5419041703791656
SUPT5H,44700.0,35450.0,0.5577043044291953
TIMM50,28163.0,23875.0,0.5412006610553826
DLL3,356.0,312.0,0.5329341317365269
SELENOV,27.0,10.0,0.7297297297297297
EID2B,834.0,717.0,0.5377176015473888
AC011500.3,1.0,0.0,1.0
EID2,15115.0,13342.0,0.5311522648206065
LGALS13,18975.0,12746.0,0.5981841682166388
LGALS16,14973.0,12497.0,0.5450673461958501
AC005515.2,11.0,0.0,1.0
LGALS14,53111.0,22801.0,0.6996390557487617
CLC,679.0,350.0,0.6598639455782312
LEUTX,1.0,0.0,1.0
AC005393.1,45.0,28.0,0.6164383561643836
DYRK1B,1779.0,1413.0,0.5573308270676691
FBL,66035.0,54069.0,0.549815160194498
FCGBP,64.0,47.0,0.5765765765765766
PSMC4,63091.0,52329.0,0.5466210362155606
ZNF546,320.0,267.0,0.545144804088586
ZNF780B,1986.0,1662.0,0.5444078947368421
ZNF780A,7199.0,5830.0,0.5525366490137386
AC005614.1,73.0,63.0,0.5367647058823529
MAP3K10,2394.0,1871.0,0.5613130128956624
TTC9B,10.0,0.0,1.0
CNTD2,250.0,223.0,0.5285412262156448
AKT2,23282.0,18922.0,0.5516538716709317
C19orf47,8521.0,7052.0,0.5471649650035317
PLD3,125749.0,105839.0,0.5429858196452321
HIPK4,53.0,39.0,0.5760869565217391
PRX,647.0,511.0,0.5587219343696027
SERTAD1,29174.0,23635.0,0.5524437122460186
AC010271.2,30.0,21.0,0.5882352941176471
SERTAD3,32389.0,27528.0,0.5405644474856885
AC010271.1,19.0,14.0,0.5757575757575758
BLVRB,63078.0,52365.0,0.546399521841948
SPTBN4,63.0,39.0,0.6176470588235294
SHKBP1,17395.0,14579.0,0.5440357790704948
LTBP4,1647.0,1276.0,0.5634621963735887
NUMBL,1753.0,1448.0,0.5476413620743518
COQ8B,5720.0,4699.0,0.5489970246664747
ITPKC,9971.0,7866.0,0.5590065593990021
C19orf54,3467.0,2855.0,0.5484024043024359
SNRPA,32777.0,27816.0,0.5409370719390029
MIA-RAB4B,172.0,130.0,0.5695364238410596
MIA,151.0,120.0,0.5571955719557196
RAB4B,1090.0,979.0,0.5268245529241179
RAB4B-EGLN2,1.0,0.0,1.0
AC008537.4,149.0,102.0,0.5936254980079682
EGLN2,748.0,616.0,0.5483870967741935
AC008537.1,3.0,0.0,1.0
AC008537.2,5.0,0.0,1.0
CYP2A6,7.0,5.0,0.5833333333333334
CYP2B6,5.0,0.0,1.0
CYP2F1,3.0,0.0,1.0
CYP2S1,808.0,736.0,0.5233160621761658
AXL,288.0,202.0,0.5877551020408164
AC011510.1,1.0,0.0,1.0
HNRNPUL1,28404.0,24067.0,0.5413275904785501
TGFB1,140150.0,114759.0,0.5498040477189899
CCDC97,6818.0,5596.0,0.5492186241340422
AC011462.1,6.0,0.0,1.0
TMEM91,46873.0,39855.0,0.5404598284291117
B9D2,3791.0,3183.0,0.5435904789217092
EXOSC5,28738.0,24981.0,0.5349690053798469
BCKDHA,449.0,371.0,0.5475609756097561
B3GNT8,542.0,453.0,0.5447236180904522
DMAC2,16780.0,13795.0,0.5488143908421913
ERICH4,36.0,32.0,0.5294117647058824
PCAT19,19.0,0.0,1.0
AC243960.3,1.0,0.0,1.0
LINC01480,11.0,4.0,0.7333333333333333
AC243960.1,39.0,0.0,1.0
CEACAM21,4.0,0.0,1.0
CEACAM5,6.0,0.0,1.0
CEACAM6,3.0,0.0,1.0
AC243967.2,1.0,0.0,1.0
CEACAM3,4.0,0.0,1.0
AC243967.3,5.0,0.0,1.0
LYPD4,4.0,0.0,1.0
DMRTC2,2.0,0.0,1.0
RPS19,4400415.0,3696271.0,0.5434834696565978
CD79A,105.0,87.0,0.546875
ARHGEF1,13152.0,11050.0,0.5434261631270143
AC010616.1,36.0,24.0,0.6
RABAC1,273992.0,226734.0,0.5471894808737713
AC010616.2,1.0,0.0,1.0
ATP1A3,94.0,42.0,0.6911764705882353
GRIK5,17.0,4.0,0.8095238095238095
ZNF574,3926.0,3354.0,0.5392857142857143
POU2F2,1077.0,893.0,0.5467005076142132
AC010247.2,1.0,0.0,1.0
DEDD2,15307.0,12210.0,0.5562743031580477
ZNF526,5250.0,4509.0,0.5379649554257608
GSK3A,21266.0,18133.0,0.5397598923830554
ERF,3547.0,2852.0,0.5543053602125332
CIC,7388.0,6056.0,0.5495388277298423
PAFAH1B3,14331.0,12382.0,0.536480365365178
PRR19,321.0,277.0,0.5367892976588629
TMEM145,17.0,7.0,0.7083333333333334
MEGF8,3286.0,2729.0,0.5463009143807149
CNFN,89.0,74.0,0.5460122699386503
LIPE-AS1,253.0,186.0,0.5763097949886105
LIPE,37.0,19.0,0.6607142857142857
CXCL17,8.0,0.0,1.0
CEACAM1,10136.0,7686.0,0.5687352710133543
CEACAM8,6.0,0.0,1.0
PSG3,251062.0,169715.0,0.5966628404119046
PSG8,12295.0,6697.0,0.6473778433024431
PSG8-AS1,121.0,99.0,0.55
PSG1,84729.0,60618.0,0.5829428883981094
PSG6,132688.0,98069.0,0.5750118089592082
PSG7,16955.0,6337.0,0.7279323372831874
AC004784.1,591.0,487.0,0.5482374768089053
PSG11,44579.0,35819.0,0.554478967138486
PSG2,356421.0,272273.0,0.566922859133378
AC005392.1,4.0,0.0,1.0
PSG5,173814.0,137695.0,0.5579742479350517
PSG4,186370.0,116799.0,0.6147396336696694
PSG9,81121.0,55595.0,0.5933541063225958
CD177,48.0,30.0,0.6153846153846154
AC005392.3,2.0,0.0,1.0
TEX101,4.0,0.0,1.0
LYPD3,75344.0,66036.0,0.5329183760079219
PHLDB3,9010.0,7677.0,0.5399412716485887
ETHE1,68779.0,58943.0,0.538505504141808
ZNF575,452.0,374.0,0.5472154963680388
XRCC1,9958.0,7978.0,0.5551962533452275
L34079.3,2.0,0.0,1.0
PINLYP,129.0,99.0,0.5657894736842105
IRGQ,9630.0,7511.0,0.5618108628434747
ZNF576,9690.0,8465.0,0.5337372624621316
SRRM5,166.0,151.0,0.5236593059936908
ZNF428,28198.0,22889.0,0.5519603813103138
CADM4,167.0,137.0,0.5493421052631579
PLAUR,11681.0,9906.0,0.541112706721638
SMG9,10509.0,8983.0,0.5391442643135645
KCNN4,33386.0,29499.0,0.5309056213723463
AC115522.1,172.0,122.0,0.5850340136054422
LYPD5,5530.0,4274.0,0.5640554875560996
ZNF283,2535.0,2170.0,0.538788522848034
ZNF404,485.0,399.0,0.5486425339366516
AC006213.2,397.0,350.0,0.5314591700133868
AC006213.3,14.0,4.0,0.7777777777777778
ZNF45,1447.0,1225.0,0.5415419161676647
ZNF221,348.0,308.0,0.5304878048780488
ZNF155,851.0,721.0,0.5413486005089059
AC006213.1,207.0,173.0,0.5447368421052632
ZNF230,1839.0,1582.0,0.5375621163402514
AC067968.2,1.0,0.0,1.0
ZNF222,926.0,772.0,0.5453474676089517
ZNF223,787.0,663.0,0.5427586206896552
ZNF284,604.0,496.0,0.5490909090909091
ZNF224,10163.0,9290.0,0.5224386984012749
AC021092.1,118.0,102.0,0.5363636363636364
ZNF225,1324.0,1097.0,0.5468814539446509
ZNF234,3713.0,3250.0,0.5332471635789171
ZNF226,8063.0,6754.0,0.5441722345953972
ZNF227,2975.0,2490.0,0.5443732845379688
ZNF235,962.0,815.0,0.5413618458075408
ZNF233,113.0,102.0,0.5255813953488372
ZNF112,919.0,789.0,0.538056206088993
ZNF285,352.0,270.0,0.5659163987138264
ZNF229,399.0,334.0,0.5443383356070941
ZNF180,2119.0,1786.0,0.5426376440460947
CEACAM20,5.0,0.0,1.0
IGSF23,52.0,31.0,0.6265060240963856
AC243964.2,49.0,41.0,0.5444444444444444
PVR,9709.0,7351.0,0.5691090269636577
CEACAM19,647.0,489.0,0.5695422535211268
CEACAM16,6.0,0.0,1.0
BCL3,2608.0,2142.0,0.5490526315789473
CBLC,1439.0,1173.0,0.5509188361408882
AC092306.1,168.0,144.0,0.5384615384615384
BCAM,46864.0,42200.0,0.5261834186652296
NECTIN2,48900.0,42022.0,0.5378236290446756
AC011481.2,80.0,68.0,0.5405405405405406
TOMM40,45396.0,39261.0,0.5362344519649881
APOE,6889.0,5461.0,0.5578137651821863
APOC1,56232.0,45966.0,0.5502260318205836
APOC4-APOC2,2.0,0.0,1.0
APOC2,3.0,0.0,1.0
AC011481.1,26.0,15.0,0.6341463414634146
CLPTM1,40661.0,33244.0,0.5501792842162235
RELB,6407.0,5405.0,0.5424144937351846
CLASRP,12809.0,10551.0,0.5483304794520548
ZNF296,428.0,366.0,0.5390428211586902
GEMIN7-AS1,83.0,63.0,0.5684931506849316
GEMIN7,16585.0,14310.0,0.5368182553811296
MARK4,2818.0,2420.0,0.53799159984727
PPP1R37,9234.0,7606.0,0.5483372921615202
AC005757.1,33.0,27.0,0.55
NKPD1,72.0,51.0,0.5853658536585366
TRAPPC6A,42737.0,35874.0,0.5436516518044548
BLOC1S3,2757.0,2312.0,0.5438942592227264
AC005779.2,1.0,0.0,1.0
AC005779.1,5.0,0.0,1.0
EXOC3L2,60.0,32.0,0.6521739130434783
CKM,88.0,66.0,0.5714285714285714
KLC3,577.0,476.0,0.5479582146248813
ERCC2,5561.0,4432.0,0.5564895426798759
PPP1R13L,40164.0,33881.0,0.5424269025592545
CD3EAP,12512.0,10693.0,0.5391941391941392
ERCC1,18350.0,15488.0,0.5422897334357822
FOSB,277406.0,231254.0,0.5453662564384855
RTN2,38848.0,33201.0,0.539188607753057
PPM1N,20457.0,13630.0,0.6001408161469182
VASP,137669.0,111084.0,0.5534365414688466
OPA3,18535.0,15815.0,0.5395924308588064
GPR4,28.0,18.0,0.6086956521739131
EML2,26140.0,20658.0,0.5585708790973973
GIPR,593.0,455.0,0.5658396946564885
SNRPD2,249856.0,201153.0,0.5539933792895485
QPCTL,1341.0,1078.0,0.5543613063249276
FBXO46,8769.0,7099.0,0.5526216284345853
BHMG1,43.0,32.0,0.5733333333333334
SIX5,6766.0,5384.0,0.5568724279835391
DM1-AS,104.0,75.0,0.5810055865921788
DMPK,3349.0,2599.0,0.5630464021519839
DMWD,9426.0,8011.0,0.5405746401330505
RSPH6A,22.0,5.0,0.8148148148148148
SYMPK,22270.0,17875.0,0.5547390708681031
AC092301.1,401.0,347.0,0.536096256684492
FOXA3,34.0,22.0,0.6071428571428571
IRF2BP1,4611.0,3929.0,0.5399297423887588
MYPOP,7834.0,6399.0,0.5504110166514439
NANOS2,13.0,3.0,0.8125
NOVA2,23.0,3.0,0.8846153846153846
CCDC61,7183.0,6046.0,0.5429737697482803
PGLYRP1,1.0,0.0,1.0
AC007785.3,21.0,10.0,0.6774193548387096
IGFL4,4.0,0.0,1.0
IGFL3,79.0,41.0,0.6583333333333333
IGFL2,113.0,87.0,0.565
IGFL2-AS1,1161.0,1076.0,0.518998658918194
IGFL1,77.0,66.0,0.5384615384615384
HIF3A,93.0,32.0,0.744
AC007193.2,1.0,0.0,1.0
PPP5C,15604.0,12558.0,0.554079965911512
AC007193.1,161.0,121.0,0.5709219858156028
AC007193.3,4.0,0.0,1.0
CCDC8,1796.0,1536.0,0.539015606242497
PNMA8C,6.0,0.0,1.0
PNMA8A,258.0,189.0,0.5771812080536913
PPP5D1,918.0,821.0,0.527889591719379
PNMA8B,12.0,7.0,0.631578947368421
AC011484.1,1.0,0.0,1.0
CALM3,120917.0,96217.0,0.5568773199959473
AC093503.2,135.0,69.0,0.6617647058823529
PTGIR,69.0,31.0,0.69
GNG8,2.0,0.0,1.0
DACT3,3691.0,3132.0,0.5409643851678148
DACT3-AS1,18.0,8.0,0.6923076923076923
PRKD2,11873.0,9723.0,0.5497777366178922
STRN4,16257.0,13166.0,0.5525269347109404
AC008635.1,3.0,0.0,1.0
FKRP,5669.0,4637.0,0.5500679215990685
SLC1A5,65150.0,55150.0,0.5415627597672485
AC008622.2,223.0,188.0,0.5425790754257908
AP2S1,185605.0,157533.0,0.5409048254638076
ARHGAP35,3037.0,2608.0,0.5379982285208149
NPAS1,225.0,160.0,0.5844155844155844
TMEM160,36554.0,29803.0,0.5508687855086879
ZC3H4,8011.0,6623.0,0.5474238075714091
SAE1,26651.0,21940.0,0.5484760552365664
BBC3,11270.0,9004.0,0.5558843839400217
CCDC9,5660.0,4744.0,0.5440215301806998
INAFM1,9047.0,7269.0,0.5544863937239519
C5AR1,266.0,184.0,0.5911111111111111
C5AR2,125.0,78.0,0.6157635467980296
DHX34,3814.0,3140.0,0.5484613172274949
MEIS3,109.0,59.0,0.6488095238095238
SLC8A2,133.0,103.0,0.5635593220338984
KPTN,6226.0,5219.0,0.5439930100480559
NAPA-AS1,1184.0,991.0,0.5443678160919541
NAPA,39855.0,33297.0,0.5448244750656168
ZNF541,21.0,3.0,0.875
AC010519.1,59.0,46.0,0.5619047619047619
AC010331.1,415.0,377.0,0.523989898989899
BICRA,4748.0,3856.0,0.5518363551836355
BICRA-AS1,4.0,0.0,1.0
EHD2,199.0,135.0,0.5958083832335329
NOP53,140883.0,115907.0,0.5486311772265275
NOP53-AS1,3.0,0.0,1.0
SELENOW,261267.0,213886.0,0.5498586770997973
CRX,195.0,143.0,0.5769230769230769
LINC01595,1.0,0.0,1.0
SULT2A1,107.0,67.0,0.6149425287356322
BSPH1,1.0,0.0,1.0
ELSPBP1,2.0,0.0,1.0
CABP5,1.0,0.0,1.0
PLA2G4C,575.0,444.0,0.5642787046123651
LIG1,13428.0,11529.0,0.5380454381536243
AC011466.3,5.0,0.0,1.0
AC011466.2,2.0,0.0,1.0
ZSWIM9,4495.0,3761.0,0.544452519379845
CARD8,8947.0,7397.0,0.5474180127263828
AC011466.1,30.0,17.0,0.6382978723404256
CARD8-AS1,1337.0,1157.0,0.5360866078588613
AC008392.1,405.0,315.0,0.5625
ZNF114,7779.0,6959.0,0.527819242773782
CCDC114,111.0,87.0,0.5606060606060606
EMP3,20180.0,16805.0,0.5456266053805597
TMEM143,1667.0,1406.0,0.5424666449723398
SYNGR4,23.0,14.0,0.6216216216216216
KDELR1,238320.0,210919.0,0.5304971295902626
GRIN2D,9234.0,7482.0,0.5524048815506102
GRWD1,17725.0,14806.0,0.5448648980971996
KCNJ14,2108.0,1933.0,0.5216530561742143
AC008403.2,96.0,67.0,0.588957055214724
CYTH2,25993.0,21571.0,0.5464847363552267
LMTK3,4452.0,3431.0,0.5647596092858049
AC008403.3,91.0,72.0,0.558282208588957
SULT2B1,1418.0,1151.0,0.5519657454262359
FAM83E,69.0,38.0,0.6448598130841121
SPACA4,2.0,0.0,1.0
RPL18,2422586.0,2076783.0,0.5384279440072597
AC022154.1,69.0,60.0,0.5348837209302325
SPHK2,3726.0,3092.0,0.5464945731886184
DBP,5665.0,4953.0,0.5335279713693728
CA11,782.0,612.0,0.5609756097560976
NTN5,165.0,88.0,0.6521739130434783
FUT2,254.0,201.0,0.5582417582417583
MAMSTR,1560.0,1309.0,0.5437434646218194
RASIP1,121.0,85.0,0.587378640776699
IZUMO1,47.0,28.0,0.6266666666666667
FUT1,419.0,352.0,0.543450064850843
FGF21,27.0,22.0,0.5510204081632653
BCAT2,20399.0,17609.0,0.5367027994106504
HSD17B14,1964.0,1656.0,0.5425414364640884
PLEKHA4,3184.0,2637.0,0.5469850541144133
PPP1R15A,94182.0,78552.0,0.5452429747472993
TULP2,168.0,147.0,0.5333333333333333
NUCB1,72784.0,60008.0,0.5481053075486475
DHDH,71.0,58.0,0.5503875968992248
BAX,93008.0,78366.0,0.5427194323526322
AC026803.2,7.0,0.0,1.0
FTL,1262126.0,1060544.0,0.5433944555188641
GYS1,19099.0,14743.0,0.5643578984693576
RUVBL2,31137.0,25750.0,0.547348251797423
LHB,2242.0,1759.0,0.5603599100224944
AC008687.4,735.0,555.0,0.5697674418604651
CGB3,610663.0,313020.0,0.6611175045984391
AC008687.1,6.0,0.0,1.0
CGB2,6034.0,3357.0,0.6425300819933979
CGB1,1020.0,595.0,0.631578947368421
CGB5,17591.0,11751.0,0.5995160520755232
CGB8,25895.0,17618.0,0.5951095075035047
CGB7,6271.0,4154.0,0.6015347721822542
AC008687.2,35.0,27.0,0.5645161290322581
NTF4,2955.0,2543.0,0.537468170243725
AC008687.3,12.0,6.0,0.6666666666666666
KCNA7,881.0,723.0,0.5492518703241895
SNRNP70,70227.0,57605.0,0.5493694849489955
LIN7B,2294.0,1861.0,0.5521058965102287
C19orf73,608.0,516.0,0.5409252669039146
PPFIA3,3078.0,2289.0,0.5735047512576859
HRC,289.0,219.0,0.5688976377952756
TRPM4,5653.0,4601.0,0.5512970548078798
SLC6A16,16.0,3.0,0.8421052631578947
AC011450.1,6.0,0.0,1.0
CD37,78.0,3.0,0.9629629629629629
TEAD2,1233.0,938.0,0.5679410409949333
AC010524.1,44.0,34.0,0.5641025641025641
DKKL1,28.0,15.0,0.6511627906976745
AC010643.1,49.0,29.0,0.6282051282051282
CCDC155,19.0,3.0,0.8636363636363636
PTH2,5.0,0.0,1.0
GFY,7.0,0.0,1.0
SLC17A7,39.0,24.0,0.6190476190476191
PIH1D1,39119.0,33551.0,0.5383101692582909
ALDH16A1,11947.0,10075.0,0.5425029515938606
FLT3LG,1757.0,1385.0,0.5591979630808402
RPL13A,2237359.0,1814389.0,0.5521959904712731
RPS11,1936338.0,1575538.0,0.5513685562929899
FCGRT,20042.0,17200.0,0.5381558455507223
RCN3,1389.0,1071.0,0.5646341463414634
NOSIP,48918.0,40130.0,0.5493441739286676
PRRG2,6811.0,5904.0,0.5356665355878883
PRR12,4865.0,4038.0,0.5464450185330787
AC011495.2,28.0,18.0,0.6086956521739131
RRAS,35804.0,30091.0,0.5433492677744897
SCAF1,17068.0,13675.0,0.5551832937579286
IRF3,63485.0,52585.0,0.5469544240544499
BCL2L12,25891.0,21888.0,0.5418907888402855
PRMT1,88754.0,74217.0,0.5445999595019972
ADM5,549.0,454.0,0.5473579262213359
AC011495.3,1.0,0.0,1.0
CPT1C,1330.0,1059.0,0.556718292172457
TSKS,5846.0,4932.0,0.5424011876043793
AP2A1,48317.0,41825.0,0.5360098511237825
FUZ,4021.0,3389.0,0.5426450742240216
AC006942.1,138.0,111.0,0.5542168674698795
MED25,17050.0,14090.0,0.5475272960822094
PTOV1-AS1,1019.0,914.0,0.5271598551474392
