,Empty_droplet_sum,Cell_sum,Soup_probability,Selected
TNIK,164.0,295.0,0.3572984749455338,True
AC092919.1,1.0,0.0,1.0,False
PLD1,226.0,270.0,0.4556451612903225,False
TMEM212,2.0,0.0,1.0,False
FNDC3B,13431.0,18026.0,0.426963791842833,False
TNFSF10,2401.0,10750.0,0.1825716675537982,True
LINC02068,2.0,3.0,0.4,True
NCEH1,614.0,1083.0,0.3618149675898645,True
ECT2,161.0,200.0,0.445983379501385,False
NLGN1,86.0,97.0,0.4699453551912568,False
NAALADL2,179.0,302.0,0.3721413721413721,True
NAALADL2-AS2,1.0,0.0,1.0,False
LINC01208,1.0,0.0,1.0,False
LINC01209,7.0,6.0,0.5384615384615384,False
TBL1XR1,2795.0,5210.0,0.349156777014366,True
LINC00501,1.0,9.0,0.1,True
AC117465.1,1.0,0.0,1.0,False
LINC00578,1.0,0.0,1.0,False
KCNMB2,3.0,4.0,0.4285714285714285,False
KCNMB2-AS1,231.0,402.0,0.3649289099526066,True
ZMAT3,443.0,824.0,0.3496448303078137,True
PIK3CA,666.0,802.0,0.4536784741144414,False
KCNMB3,48.0,73.0,0.396694214876033,True
ZNF639,347.0,475.0,0.4221411192214112,False
AC007823.1,1.0,4.0,0.2,True
MFN1,1016.0,1311.0,0.436613665663945,False
GNB4,582.0,876.0,0.3991769547325103,True
AC007620.2,45.0,77.0,0.3688524590163934,True
AC007620.3,2.0,9.0,0.1818181818181818,True
ACTL6A,1087.0,1368.0,0.4427698574338085,False
AC090425.2,1.0,0.0,1.0,False
AC090425.1,2.0,0.0,1.0,False
MRPL47,1728.0,1866.0,0.4808013355592654,False
NDUFB5,1570.0,2086.0,0.4294310722100656,False
USP13,139.0,211.0,0.3971428571428571,True
PEX5L,0.0,10.0,0.0,True
AC007687.1,2.0,3.0,0.4,True
TTC14,610.0,1406.0,0.302579365079365,True
CCDC39-1,1.0,0.0,1.0,False
FXR1,4167.0,4668.0,0.4716468590831918,False
DNAJC19,2282.0,3115.0,0.4228274967574578,False
SOX2,2.0,0.0,1.0,False
LINC01206,0.0,3.0,0.0,True
AC083801.2,1.0,0.0,1.0,False
ATP11B,603.0,1035.0,0.3681318681318681,True
AC092953.2,2.0,9.0,0.1818181818181818,True
DCUN1D1,1419.0,1646.0,0.4629690048939641,False
MCCC1,196.0,219.0,0.472289156626506,False
LAMP3,79.0,81.0,0.49375,False
MCF2L2,120.0,223.0,0.3498542274052478,True
B3GNT5,1330.0,1315.0,0.502835538752363,False
KLHL6,4.0,0.0,1.0,False
KLHL6-AS1,2.0,0.0,1.0,False
KLHL24,927.0,1396.0,0.3990529487731382,True
YEATS2,539.0,1082.0,0.3325107958050586,True
YEATS2-AS1,1.0,8.0,0.1111111111111111,True
PARL,916.0,1105.0,0.4532409698169223,False
ABCC5,141.0,250.0,0.3606138107416879,True
HTR3E,3.0,0.0,1.0,False
AC131235.4,1.0,0.0,1.0,False
AC131235.3,2.0,12.0,0.1428571428571428,True
EIF2B5,1119.0,1190.0,0.4846253789519272,False
DVL3,2613.0,2798.0,0.4829051931251155,False
AP2M1,8351.0,7829.0,0.5161310259579728,False
ABCF3,542.0,743.0,0.4217898832684825,False
VWA5B2,1.0,0.0,1.0,False
ALG3,2219.0,2616.0,0.4589451913133402,False
EEF1AKMT4,691.0,857.0,0.4463824289405684,False
PSMD2,5014.0,4234.0,0.5421712802768166,False
EIF4G1,5627.0,5038.0,0.5276136896390061,False
FAM131A,742.0,478.0,0.6081967213114754,False
CLCN2,45.0,46.0,0.4945054945054945,False
POLR2H,2890.0,4019.0,0.4182949775654943,False
CHRD,1.0,0.0,1.0,False
LINC02054,1.0,0.0,1.0,False
LINC01840,5.0,10.0,0.3333333333333333,True
EPHB3,539.0,735.0,0.4230769230769231,False
MAGEF1,608.0,898.0,0.4037184594953519,True
AC107294.2,70.0,61.0,0.5343511450381679,False
AC107294.3,5.0,4.0,0.5555555555555556,False
AC107294.1,10.0,13.0,0.4347826086956521,False
LINC02069,7.0,0.0,1.0,False
VPS8,535.0,809.0,0.3980654761904761,True
C3orf70,1.0,0.0,1.0,False
EHHADH,189.0,188.0,0.5013262599469496,False
MAP3K13,1434.0,1807.0,0.4424560320888615,False
TMEM41A,417.0,830.0,0.334402566158781,True
LIPH,65.0,81.0,0.4452054794520548,False
SENP2,884.0,955.0,0.4806960304513322,False
IGF2BP2,1836.0,2038.0,0.4739287558079504,False
IGF2BP2-AS1,1.0,0.0,1.0,False
TRA2B,4639.0,5744.0,0.4467880188770105,False
ETV5,1702.0,1382.0,0.5518806744487679,False
DGKG,8.0,4.0,0.6666666666666666,False
LINC02052,1.0,0.0,1.0,False
LINC02051,1.0,0.0,1.0,False
CRYGS,23.0,24.0,0.4893617021276595,False
TBCCD1,140.0,134.0,0.5109489051094891,False
DNAJB11,2592.0,3599.0,0.4186722661928606,False
AC068631.1,22.0,45.0,0.3283582089552239,True
FETUB,2.0,0.0,1.0,False
HRG,1.0,0.0,1.0,False
KNG1,1.0,0.0,1.0,False
AC112907.3,3.0,11.0,0.2142857142857142,True
EIF4A2,7142.0,8462.0,0.4577031530376826,False
RFC4,278.0,428.0,0.3937677053824363,True
AC112907.1,1.0,0.0,1.0,False
LINC02043,6.0,9.0,0.4,True
ADIPOQ,1.0,0.0,1.0,False
ST6GAL1,24.0,24.0,0.5,False
RPL39L,446.0,593.0,0.4292589027911453,False
AC007920.1,1.0,0.0,1.0,False
RTP1,1.0,0.0,1.0,False
MASP1,2.0,0.0,1.0,False
RTP4,42.0,62.0,0.4038461538461538,True
AC072022.1,1.0,5.0,0.1666666666666666,True
BCL6,527.0,813.0,0.3932835820895522,True
LPP-AS2,11.0,7.0,0.6111111111111112,False
LPP,2015.0,3246.0,0.3830070328834822,True
TPRG1-AS1,0.0,3.0,0.0,True
TPRG1,167.0,91.0,0.6472868217054264,False
TPRG1-AS2,1.0,0.0,1.0,False
TP63,391.0,838.0,0.3181448331977217,True
P3H2,783.0,851.0,0.4791921664626683,False
P3H2-AS1,9.0,10.0,0.4736842105263157,False
CLDN1,852.0,794.0,0.5176184690157959,False
CLDN16,103.0,42.0,0.7103448275862069,False
TMEM207,2.0,0.0,1.0,False
IL1RAP,3329.0,5045.0,0.3975400047766897,True
GMNC,1.0,5.0,0.1666666666666666,True
OSTN,1.0,0.0,1.0,False
OSTN-AS1,1.0,3.0,0.25,True
UTS2B,5.0,6.0,0.4545454545454545,False
CCDC50,1916.0,2666.0,0.4181580096027935,False
AC073365.1,2.0,0.0,1.0,False
FGF12,360.0,189.0,0.6557377049180327,False
MB21D2,712.0,635.0,0.5285820341499629,False
HRASLS,35.0,131.0,0.2108433734939759,True
ATP13A4,19.0,53.0,0.2638888888888889,True
OPA1,946.0,1027.0,0.4794728839330968,False
LINC02026,2.0,0.0,1.0,False
HES1,8582.0,7580.0,0.5309986387823289,False
LINC02036,5.0,0.0,1.0,False
LINC02037,4.0,0.0,1.0,False
LINC00887,5.0,14.0,0.2631578947368421,True
CPN2,3.0,0.0,1.0,False
LRRC15,277.0,402.0,0.4079528718703976,True
ATP13A3,2402.0,3700.0,0.3936414290396591,True
LINC00884,31.0,83.0,0.2719298245614035,True
TMEM44-AS1,48.0,109.0,0.3057324840764331,True
TMEM44,224.0,319.0,0.4125230202578269,True
AC046143.1,3.0,10.0,0.2307692307692307,True
AC046143.2,1.0,3.0,0.25,True
LSG1,912.0,1322.0,0.4082363473589973,True
FAM43A,3328.0,3963.0,0.4564531614319023,False
LINC01968,6.0,4.0,0.6,False
LINC01972,3.0,0.0,1.0,False
XXYLT1,829.0,727.0,0.5327763496143959,False
XXYLT1-AS2,17.0,10.0,0.6296296296296297,False
ACAP2,1808.0,3341.0,0.3511361429403767,True
PPP1R2,1702.0,2521.0,0.4030310206014681,True
AC233280.1,4.0,23.0,0.1481481481481481,True
MUC20-OT1,899.0,1604.0,0.359168997203356,True
MUC20,16.0,19.0,0.4571428571428571,False
MUC4,109.0,225.0,0.3263473053892216,True
LINC01983,101.0,116.0,0.4654377880184331,False
TNK2,407.0,694.0,0.3696639418710263,True
TNK2-AS1,5.0,8.0,0.3846153846153846,True
AC124944.1,7.0,5.0,0.5833333333333334,False
TFRC,2959.0,8269.0,0.2635375846099038,True
LINC00885,230.0,345.0,0.4,True
ZDHHC19,11.0,20.0,0.3548387096774194,True
SLC51A,14.0,40.0,0.2592592592592592,True
PCYT1A,1186.0,1152.0,0.5072711719418306,False
TCTEX1D2,248.0,280.0,0.4696969696969697,False
TM4SF19-AS1,1.0,6.0,0.1428571428571428,True
TM4SF19,1.0,0.0,1.0,False
UBXN7,1211.0,1732.0,0.4114848793747876,True
RNF168,763.0,929.0,0.4509456264775414,False
SMCO1,1.0,0.0,1.0,False
WDR53,146.0,161.0,0.4755700325732899,False
FBXO45,514.0,636.0,0.4469565217391304,False
LINC01063,6.0,0.0,1.0,False
PIGX,571.0,978.0,0.3686249193027759,True
CEP19,33.0,31.0,0.515625,False
PAK2,7643.0,10932.0,0.4114670255720054,True
SENP5,1001.0,1462.0,0.4064149411287048,True
NCBP2,1473.0,1770.0,0.4542090656799259,False
NCBP2-AS1,0.0,6.0,0.0,True
NCBP2-AS2,735.0,1194.0,0.3810264385692068,True
PIGZ,1.0,0.0,1.0,False
MELTF,2.0,5.0,0.2857142857142857,True
MELTF-AS1,0.0,3.0,0.0,True
DLG1,659.0,1629.0,0.2880244755244755,True
LINC02012,2.0,0.0,1.0,False
BDH1,69.0,46.0,0.6,False
AC024560.3,6.0,9.0,0.4,True
AC024560.1,1.0,7.0,0.125,True
RUBCN,508.0,510.0,0.4990176817288801,False
FYTTD1,3707.0,3009.0,0.5519654556283502,False
AC055764.2,10.0,18.0,0.3571428571428571,True
LRCH3,478.0,777.0,0.3808764940239044,True
IQCG,90.0,160.0,0.36,True
RPL35A,59181.0,82527.0,0.4176263866542468,False
LMLN,108.0,213.0,0.3364485981308411,True
LMLN-AS1,1.0,0.0,1.0,False
ZNF595,262.0,365.0,0.4178628389154705,False
ZNF718,55.0,70.0,0.44,False
ZNF732,0.0,3.0,0.0,True
ZNF141,51.0,164.0,0.2372093023255814,True
AC092574.1,1.0,0.0,1.0,False
ZNF721,503.0,763.0,0.3973143759873617,True
PIGG,618.0,1035.0,0.3738656987295826,True
ATP5ME,17951.0,15547.0,0.535882739268016,False
MYL5,77.0,98.0,0.44,False
SLC49A3,32.0,76.0,0.2962962962962963,True
PCGF3,1135.0,1310.0,0.4642126789366053,False
AC139887.4,1.0,23.0,0.0416666666666666,True
AC139887.2,62.0,165.0,0.2731277533039647,True
AC139887.1,2.0,0.0,1.0,False
CPLX1,17.0,19.0,0.4722222222222222,False
GAK,1963.0,2028.0,0.4918566775244299,False
TMEM175,278.0,602.0,0.3159090909090909,True
DGKQ,260.0,427.0,0.3784570596797671,True
SLC26A1,12.0,22.0,0.3529411764705882,True
IDUA,31.0,86.0,0.2649572649572649,True
FGFRL1,2010.0,1941.0,0.5087319665907365,False
SPON2,2811.0,4331.0,0.3935872304676561,True
AC092535.4,4.0,9.0,0.3076923076923077,True
CTBP1-AS,37.0,75.0,0.3303571428571428,True
CTBP1,1882.0,2720.0,0.4089526292916123,True
CTBP1-DT,284.0,325.0,0.4663382594417077,False
MAEA,1184.0,1280.0,0.4805194805194805,False
UVSSA,1174.0,2491.0,0.3203274215552524,True
AC147067.1,8.0,8.0,0.5,False
FAM53A,1.0,0.0,1.0,False
SLBP,750.0,890.0,0.4573170731707317,False
AC016773.1,4.0,20.0,0.1666666666666666,True
TMEM129,377.0,314.0,0.5455861070911722,False
TACC3,53.0,51.0,0.5096153846153846,False
FGFR3,225.0,249.0,0.4746835443037974,False
LETM1,695.0,756.0,0.4789800137835975,False
NSD2,232.0,276.0,0.4566929133858268,False
NELFA,991.0,1350.0,0.4233233660828706,False
C4orf48,10336.0,11803.0,0.4668684222412936,False
NAT8L,3.0,0.0,1.0,False
POLN,11.0,42.0,0.2075471698113207,True
AL136360.2,1.0,0.0,1.0,False
HAUS3,216.0,304.0,0.4153846153846154,True
MXD4,7424.0,8434.0,0.4681548745112877,False
ZFYVE28,26.0,69.0,0.2736842105263158,True
CFAP99,5.0,5.0,0.5,False
RNF4,1474.0,1454.0,0.5034153005464481,False
FAM193A,783.0,1014.0,0.4357262103505843,False
TNIP2,2779.0,3659.0,0.4316557937247592,False
SH3BP2,364.0,294.0,0.5531914893617021,False
ADD1,2317.0,2244.0,0.5080026310019733,False
MFSD10,2666.0,5995.0,0.3078166493476504,True
NOP14-AS1,125.0,171.0,0.4222972972972973,False
NOP14,915.0,1088.0,0.4568147778332501,False
GRK4,780.0,687.0,0.5316973415132924,False
HTT,1358.0,1650.0,0.4514627659574468,False
MSANTD1,3.0,5.0,0.375,True
RGS12,52.0,64.0,0.4482758620689655,False
HGFAC,0.0,5.0,0.0,True
DOK7,1.0,0.0,1.0,False
LRPAP1,6600.0,12381.0,0.3477161371898214,True
AC141928.1,1.0,0.0,1.0,False
ADRA2C,24.0,63.0,0.2758620689655172,True
TMEM128,770.0,1129.0,0.4054765666140074,True
LYAR,762.0,1082.0,0.413232104121475,True
ZBTB49,114.0,191.0,0.3737704918032787,True
NSG1,1818.0,1714.0,0.5147225368063421,False
STX18,750.0,898.0,0.4550970873786408,False
STX18-AS1,9.0,25.0,0.2647058823529412,True
MSX1,7.0,7.0,0.5,False
EVC2,1.0,0.0,1.0,False
EVC,1.0,3.0,0.25,True
AC113615.1,6.0,0.0,1.0,False
WFS1,1881.0,2227.0,0.4578870496592016,False
PPP2R2C,1.0,0.0,1.0,False
MAN2B2,1499.0,2315.0,0.3930256948085999,True
MRFAP1,5126.0,5145.0,0.4990750657190147,False
LINC02482,50.0,83.0,0.3759398496240601,True
AC093323.1,423.0,590.0,0.4175715695952616,False
LINC002481,45.0,77.0,0.3688524590163934,True
S100P,128190.0,104710.0,0.550407900386432,False
MRFAP1L1,1062.0,1400.0,0.4313566206336311,False
BLOC1S4,1863.0,2672.0,0.4108048511576626,True
KIAA0232,1712.0,2158.0,0.4423772609819121,False
TBC1D14,742.0,723.0,0.5064846416382253,False
AC097382.2,4.0,0.0,1.0,False
CCDC96,42.0,58.0,0.42,False
TADA2B,549.0,609.0,0.4740932642487047,False
GRPEL1,1339.0,1556.0,0.4625215889464594,False
LINC02447,15.0,8.0,0.6521739130434783,False
PSAPL1,2.0,0.0,1.0,False
AFAP1-AS1,10.0,79.0,0.1123595505617977,True
AFAP1,5975.0,8380.0,0.4162312783002438,True
AC097381.1,2.0,6.0,0.25,True
ABLIM2,20.0,16.0,0.5555555555555556,False
SH3TC1,560.0,579.0,0.4916593503072871,False
HTRA3,7.0,3.0,0.7,False
AC104825.1,439.0,476.0,0.4797814207650273,False
ACOX3,487.0,678.0,0.4180257510729613,False
TRMT44,239.0,301.0,0.4425925925925926,False
AC105345.1,31.0,42.0,0.4246575342465753,False
GPR78,439.0,721.0,0.378448275862069,True
CPZ,17.0,103.0,0.1416666666666666,True
SLC2A9,302.0,354.0,0.4603658536585366,False
DRD5,10.0,7.0,0.5882352941176471,False
WDR1,4869.0,4551.0,0.5168789808917198,False
ZNF518B,804.0,998.0,0.4461709211986681,False
CLNK,13.0,19.0,0.40625,True
HS3ST1,8.0,13.0,0.3809523809523809,True
LINC02270,1.0,0.0,1.0,False
AC007370.2,5.0,4.0,0.5555555555555556,False
RAB28,428.0,614.0,0.4107485604606526,True
NKX3-2,2.0,0.0,1.0,False
BOD1L1,3819.0,5843.0,0.39525978058373,True
AC007126.1,1.0,0.0,1.0,False
LINC00504,7.0,33.0,0.175,True
CPEB2-DT,0.0,7.0,0.0,True
CPEB2,670.0,723.0,0.4809763101220388,False
AC098829.1,12.0,4.0,0.75,False
C1QTNF7,4.0,42.0,0.0869565217391304,True
AC099550.1,0.0,6.0,0.0,True
CC2D2A,212.0,279.0,0.4317718940936864,False
AC116651.1,6.0,8.0,0.4285714285714285,False
FBXL5,2418.0,2789.0,0.4643748799692721,False
FAM200B,979.0,1527.0,0.3906624102154828,True
BST1,607.0,1167.0,0.3421645997745208,True
CD38,17.0,20.0,0.4594594594594595,False
FGFBP1,24.0,17.0,0.5853658536585366,False
FGFBP2,7.0,7.0,0.5,False
TAPT1,235.0,284.0,0.4527938342967245,False
TAPT1-AS1,10.0,14.0,0.4166666666666667,True
AC097515.1,3.0,4.0,0.4285714285714285,False
LDB2,2.0,5.0,0.2857142857142857,True
QDPR,145.0,301.0,0.3251121076233184,True
LAP3,908.0,1072.0,0.4585858585858586,False
AC006160.1,8.0,8.0,0.5,False
MED28,1574.0,2332.0,0.4029697900665642,True
FAM184B,19.0,38.0,0.3333333333333333,True
DCAF16,436.0,591.0,0.424537487828627,False
NCAPG,55.0,74.0,0.4263565891472868,False
LCORL,392.0,720.0,0.3525179856115107,True
LINC02438,9.0,11.0,0.45,False
AC024230.1,42.0,42.0,0.5,False
SLIT2,10.0,19.0,0.3448275862068966,True
PACRGL,174.0,259.0,0.4018475750577367,True
KCNIP4-IT1,1.0,0.0,1.0,False
ADGRA3,532.0,944.0,0.3604336043360434,True
AC097512.1,2.0,0.0,1.0,False
AC114912.1,1.0,0.0,1.0,False
PPARGC1A,2.0,0.0,1.0,False
DHX15,2375.0,2693.0,0.4686266771902131,False
LINC02473,9.0,38.0,0.1914893617021276,True
SOD3,728.0,1279.0,0.3627304434479322,True
CCDC149,164.0,267.0,0.3805104408352668,True
LGI2,11.0,15.0,0.4230769230769231,False
SEPSECS,195.0,247.0,0.4411764705882353,False
SEPSECS-AS1,28.0,104.0,0.2121212121212121,True
PI4K2B,442.0,439.0,0.5017026106696936,False
ZCCHC4,193.0,241.0,0.4447004608294931,False
ANAPC4,326.0,480.0,0.4044665012406948,True
AC092436.2,1.0,0.0,1.0,False
SLC34A2,3.0,0.0,1.0,False
SEL1L3,156.0,204.0,0.4333333333333333,False
AC092436.4,2.0,0.0,1.0,False
SMIM20,1064.0,1469.0,0.4200552704303197,False
LINC02357,6.0,8.0,0.4285714285714285,False
RBPJ,2842.0,3816.0,0.4268549113848002,False
CCKAR,1.0,0.0,1.0,False
TBC1D19,115.0,246.0,0.3185595567867036,True
STIM2,185.0,316.0,0.3692614770459081,True
AC106047.1,14.0,24.0,0.3684210526315789,True
AC024132.2,1.0,4.0,0.2,True
LINC02261,2.0,0.0,1.0,False
AC024132.3,2.0,0.0,1.0,False
LINC02364,1.0,0.0,1.0,False
PCDH7,3.0,0.0,1.0,False
LINC02506,18.0,23.0,0.4390243902439024,False
LINC02353,1.0,0.0,1.0,False
AC016687.3,25.0,48.0,0.3424657534246575,True
LINC02484,61.0,134.0,0.3128205128205128,True
ARAP2,435.0,433.0,0.5011520737327189,False
AL136537.1,1.0,0.0,1.0,False
NWD2,11.0,3.0,0.7857142857142857,False
C4orf19,1287.0,1528.0,0.4571936056838366,False
AC027607.1,4.0,9.0,0.3076923076923077,True
RELL1,701.0,1106.0,0.3879358052019923,True
PGM2,2465.0,2341.0,0.5129005409904286,False
TBC1D1,4029.0,3417.0,0.541095890410959,False
KLF3,1270.0,2062.0,0.3811524609843937,True
TLR10,3.0,0.0,1.0,False
TLR1,1.0,0.0,1.0,False
TLR6,19.0,24.0,0.4418604651162791,False
FAM114A1,2582.0,2665.0,0.4920907185058128,False
TMEM156,11.0,11.0,0.5,False
KLHL5,2320.0,1546.0,0.6001034661148474,False
AC079921.1,1.0,0.0,1.0,False
AC079921.2,3.0,0.0,1.0,False
WDR19,159.0,301.0,0.3456521739130435,True
RFC1,2527.0,3824.0,0.3978900960478664,True
KLB,76.0,78.0,0.4935064935064935,False
RPL9,63190.0,80987.0,0.4382807243873849,False
LIAS,284.0,463.0,0.3801874163319946,True
UGDH,2039.0,2975.0,0.4066613482249701,True
UGDH-AS1,12.0,56.0,0.1764705882352941,True
SMIM14,2471.0,3519.0,0.4125208681135225,True
AC108471.2,25.0,48.0,0.3424657534246575,True
UBE2K,7606.0,9210.0,0.4523073263558516,False
PDS5A,1801.0,2636.0,0.4059048906919089,True
N4BP2,707.0,1306.0,0.351217088922007,True
RHOH,9.0,7.0,0.5625,False
LINC02265,3.0,20.0,0.1304347826086956,True
RBM47,3531.0,5541.0,0.3892195767195767,True
AC098869.2,1.0,0.0,1.0,False
NSUN7,167.0,235.0,0.4154228855721393,True
APBB2,1450.0,1295.0,0.5282331511839709,False
UCHL1,32.0,28.0,0.5333333333333333,False
LIMCH1,5488.0,6614.0,0.4534787638406874,False
AC105389.2,1.0,0.0,1.0,False
PHOX2B,2.0,0.0,1.0,False
LINC00682,1.0,0.0,1.0,False
TMEM33,1891.0,2049.0,0.4799492385786802,False
DCAF4L1,5.0,20.0,0.2,True
SLC30A9,1092.0,1293.0,0.4578616352201258,False
AC024022.1,1.0,0.0,1.0,False
ATP8A1,4.0,12.0,0.25,True
LINC02475,4.0,0.0,1.0,False
GUF1,646.0,800.0,0.4467496542185339,False
GNPDA2,140.0,207.0,0.4034582132564842,True
AC096586.1,5.0,12.0,0.2941176470588235,True
COX7B2,713.0,364.0,0.6620241411327762,False
GABRA4,1.0,8.0,0.1111111111111111,True
GABRB1,4.0,9.0,0.3076923076923077,True
COMMD8,1670.0,1754.0,0.4877336448598131,False
ATP10D,1941.0,2823.0,0.4074307304785894,True
AC107398.2,1.0,0.0,1.0,False
CORIN,4.0,25.0,0.1379310344827586,True
AC107068.2,4.0,0.0,1.0,False
AC107068.1,146.0,237.0,0.381201044386423,True
NFXL1,1002.0,1708.0,0.3697416974169741,True
NIPAL1,1461.0,2285.0,0.3900160170848905,True
CNGA1,103.0,104.0,0.4975845410628019,False
TXK,88.0,61.0,0.5906040268456376,False
TEC,46.0,77.0,0.3739837398373983,True
SLAIN2,2340.0,2426.0,0.4909777591271506,False
SLC10A4,1.0,0.0,1.0,False
FRYL,1798.0,3513.0,0.3385426473357183,True
OCIAD1,3787.0,4875.0,0.4371969522050334,False
OCIAD2,1620.0,2035.0,0.4432284541723666,False
CWH43,1.0,0.0,1.0,False
DCUN1D4,493.0,610.0,0.4469628286491387,False
AC027271.1,2.0,5.0,0.2857142857142857,True
LRRC66,2.0,0.0,1.0,False
SGCB,592.0,742.0,0.4437781109445277,False
SPATA18,77.0,114.0,0.4031413612565445,True
USP46,1462.0,1480.0,0.4969408565601632,False
USP46-AS1,71.0,56.0,0.5590551181102362,False
ERVMER34-1,1497.0,2097.0,0.4165275459098497,True
LINC01618,1.0,3.0,0.25,True
RASL11B,2422.0,1701.0,0.5874363327674024,False
SCFD2,247.0,252.0,0.4949899799599198,False
AC023154.1,2.0,9.0,0.1818181818181818,True
FIP1L1,1440.0,1685.0,0.4608,False
LNX1,626.0,631.0,0.498011137629276,False
LNX1-AS1,7.0,30.0,0.1891891891891892,True
AC110792.3,3.0,12.0,0.2,True
CHIC2,1485.0,2448.0,0.3775743707093821,True
AC110792.2,1.0,8.0,0.1111111111111111,True
PDGFRA,44.0,25.0,0.6376811594202898,False
AC111194.1,1.0,0.0,1.0,False
SRD5A3,516.0,757.0,0.4053417124901807,True
AC069200.1,6.0,5.0,0.5454545454545454,False
TMEM165,3320.0,5131.0,0.3928529168145782,True
CLOCK,821.0,970.0,0.4584031267448353,False
AC024243.1,6.0,0.0,1.0,False
PDCL2,1.0,0.0,1.0,False
NMU,2.0,0.0,1.0,False
EXOC1L,1.0,0.0,1.0,False
EXOC1,2346.0,3209.0,0.4223222322232223,False
CEP135,422.0,854.0,0.3307210031347962,True
KIAA1211,18.0,16.0,0.5294117647058824,False
AASDH,530.0,919.0,0.3657694962042788,True
AC068620.1,5.0,12.0,0.2941176470588235,True
PPAT,665.0,811.0,0.4505420054200542,False
AC068620.2,0.0,5.0,0.0,True
PAICS,1741.0,1940.0,0.4729693018201575,False
SRP72,5392.0,5502.0,0.4949513493666238,False
ARL9,11.0,26.0,0.2972972972972973,True
HOPX,8098.0,6519.0,0.5540124512553876,False
SPINK2,2.0,7.0,0.2222222222222222,True
REST,2458.0,3014.0,0.4491959064327485,False
AC069307.1,7.0,4.0,0.6363636363636364,False
NOA1,410.0,469.0,0.4664391353811149,False
POLR2B,1208.0,1563.0,0.435943702634428,False
IGFBP7,17.0,56.0,0.2328767123287671,True
AC093725.1,1.0,0.0,1.0,False
AC017091.1,1.0,0.0,1.0,False
AC093857.1,4.0,0.0,1.0,False
LINC02271,5.0,0.0,1.0,False
ADGRL3,115.0,221.0,0.3422619047619047,True
AC020741.1,10.0,19.0,0.3448275862068966,True
TECRL,1.0,0.0,1.0,False
LINC02232,1.0,0.0,1.0,False
EPHA5,1.0,0.0,1.0,False
AC116049.2,1.0,7.0,0.125,True
AC104806.2,1.0,6.0,0.1428571428571428,True
CENPC,625.0,1067.0,0.3693853427895981,True
STAP1,0.0,3.0,0.0,True
UBA6,1379.0,1924.0,0.4174992431123221,False
UBA6-AS1,148.0,211.0,0.4122562674094707,True
GNRHR,1.0,0.0,1.0,False
TMPRSS11A,1.0,0.0,1.0,False
TMPRSS11F,1.0,0.0,1.0,False
TMPRSS11B,1.0,0.0,1.0,False
YTHDC1,3826.0,6389.0,0.3745472344591287,True
TMPRSS11E,15.0,6.0,0.7142857142857143,False
AC021146.12,2.0,0.0,1.0,False
UGT2B11,4.0,0.0,1.0,False
UGT2B4,1.0,0.0,1.0,False
UGT2A1,1.0,0.0,1.0,False
SULT1B1,8.0,14.0,0.3636363636363636,True
SULT1E1,2.0,0.0,1.0,False
CSN2,0.0,3.0,0.0,True
HTN1,0.0,4.0,0.0,True
FDCSP,1.0,0.0,1.0,False
UTP3,640.0,684.0,0.4833836858006042,False
AC009570.1,0.0,4.0,0.0,True
RUFY3,321.0,793.0,0.2881508078994614,True
GRSF1,2113.0,2426.0,0.4655210398766248,False
MOB1B,693.0,742.0,0.4829268292682926,False
DCK,257.0,337.0,0.4326599326599326,False
SLC4A4,17.0,14.0,0.5483870967741935,False
NPFFR2,243.0,298.0,0.4491682070240296,False
ADAMTS3,78.0,50.0,0.609375,False
COX18,254.0,329.0,0.4356775300171526,False
ANKRD17,1793.0,2728.0,0.3965936739659367,True
AC053527.1,2.0,7.0,0.2222222222222222,True
AFP,12.0,11.0,0.5217391304347826,False
AFM,0.0,11.0,0.0,True
RASSF6,899.0,1192.0,0.4299378287900526,False
CXCL8,3763.0,1555.0,0.7075968409176382,False
CXCL6,4.0,10.0,0.2857142857142857,True
CXCL1,8789.0,3256.0,0.7296803652968037,False
PF4,33.0,28.0,0.5409836065573771,False
PPBP,28.0,13.0,0.6829268292682927,False
CXCL5,210.0,107.0,0.6624605678233438,False
CXCL3,100.0,237.0,0.2967359050445103,True
CXCL2,258.0,603.0,0.2996515679442508,True
MTHFD2L,167.0,303.0,0.3553191489361702,True
AC093677.2,5.0,8.0,0.3846153846153846,True
EPGN,7.0,4.0,0.6363636363636364,False
EREG,8.0,5.0,0.6153846153846154,False
AC021180.1,1.0,0.0,1.0,False
AREG,26.0,29.0,0.4727272727272727,False
AC239584.1,21.0,33.0,0.3888888888888889,True
BTC,58.0,51.0,0.5321100917431193,False
PARM1,17.0,10.0,0.6296296296296297,False
AC110760.2,1.0,0.0,1.0,False
LINC02562,43.0,123.0,0.2590361445783132,True
AC025244.1,1.0,0.0,1.0,False
AC096759.2,1.0,0.0,1.0,False
RCHY1,672.0,933.0,0.4186915887850467,False
THAP6,437.0,670.0,0.3947606142728094,True
ODAPH,291.0,202.0,0.59026369168357,False
CDKL2,31.0,39.0,0.4428571428571428,False
G3BP2,4017.0,3505.0,0.5340335017282638,False
USO1,2589.0,2857.0,0.4753947851634227,False
AC110615.1,7.0,12.0,0.3684210526315789,True
PPEF2,2.0,0.0,1.0,False
NAAA,418.0,830.0,0.3349358974358974,True
SDAD1,945.0,1138.0,0.4536725876140182,False
