peak_id,peak_width,exon,gene,promoter,annotation,gene_name,gene_id,tss_distance,ENCODE_blacklist,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,contains_primed_enhancers,contains_active_enhancers,contains_repressed_enhancers,highly_variable,mean,std,contains_primed_enhancers_2nd_and_3rd_trimester,contains_active_enhancers_2nd_and_3rd_trimester,contains_repressed_enhancers_2nd_and_3rd_trimester
chr19:925395-926068,674,1,1,1,exon,ARID3A,ENSG00000116017,0,0,374,0.049993318,0.0487838,95.00066835984494,374.0,5.926926,0,1,0,True,0.35610637978276527,1.1216218231752975,0,1,0
chr19:932980-933651,672,0,1,0,intron,ARID3A,ENSG00000116017,414,0,657,0.08782248,0.08417798,91.21775163748164,657.0,6.489205,0,1,0,True,0.46239925840076407,1.2286232149815959,0,1,0
chr19:934890-935388,499,0,1,0,intron,ARID3A,ENSG00000116017,2324,0,331,0.044245422,0.04329454,95.57545782649376,331.0,5.805135,0,1,0,True,0.30941215887288276,1.1706605180640963,0,1,0
chr19:948316-948709,394,0,1,0,intron,ARID3A,ENSG00000116017,15579,0,239,0.0319476,0.03144789,96.80523994118433,239.0,5.480639,0,1,0,True,0.31465569048652603,1.2594779494386237,0,1,0
chr19:956344-957080,737,0,1,0,intron,ARID3A,ENSG00000116017,7208,0,480,0.064162545,0.06218815,93.58374548857104,480.0,6.175867,0,1,0,True,0.4223598434496559,1.1800626105840575,0,1,0
chr19:977092-977349,258,0,0,0,intergenic,nan,nan,6921,0,160,0.021387516,0.021162013,97.86124849619034,160.0,5.081404,0,1,0,True,0.23410134997097518,1.028385087935526,0,1,0
chr19:978752-979316,565,0,0,0,intergenic,nan,nan,4954,0,201,0.026868066,0.026513457,97.31319342333911,201.0,5.3082676,0,1,0,True,0.2429167332781526,1.016678017670075,0,1,0
chr19:1020972-1021830,859,1,1,1,exon,TMEM259,ENSG00000182087,0,0,657,0.08782248,0.08417798,91.21775163748164,657.0,6.489205,0,0,0,True,0.4235827705684703,1.2172667171204967,0,0,0
chr19:1065508-1066552,1045,1,1,1,exon,ARHGAP45,ENSG00000180448,0,0,812,0.10854164,0.103045315,89.14583611816602,812.0,6.7007313,1,1,1,True,0.5365313679806717,1.1832875923195159,1,1,1
chr19:1103463-1104197,735,1,1,1,exon,GPX4,ENSG00000167468,0,0,670,0.08956022,0.085774146,91.04397807779708,670.0,6.508769,0,1,0,True,0.40454159570976966,1.1401556177571228,0,1,0
chr19:1180424-1180765,342,0,1,0,intron,STK11,ENSG00000118046,2865,0,124,0.016575323,0.016439453,98.34246758454752,124.0,4.828314,1,1,1,True,0.13199654706856023,1.03197232058548,1,1,1
chr19:1186799-1187160,362,0,1,0,intron,STK11,ENSG00000118046,9240,0,206,0.027536426,0.027164118,97.24635743884508,206.0,5.332719,1,0,1,True,0.2016213966940223,0.9421566002613097,1,0,0
chr19:1205253-1205871,619,1,1,1,exon,STK11,ENSG00000118046,0,0,517,0.06910841,0.06682504,93.08915920331506,517.0,6.249975,0,1,0,True,0.3089704825593422,1.137987608687428,0,1,0
chr19:1240190-1240517,328,0,0,1,promoter,ATP5D,ENSG00000099624,1228,0,254,0.03395268,0.03338901,96.60473198770218,254.0,5.5412636,1,0,1,True,0.19929311545824113,0.9645348856395416,1,0,1
chr19:1248419-1249812,1394,1,1,1,exon,MIDN,ENSG00000167470,0,0,1120,0.1497126,0.139512,85.02873947333245,1120.0,7.0219765,0,1,0,True,0.6581861621220523,1.2411183073282241,0,1,0
chr19:1253159-1253727,569,1,1,1,exon,MIDN,ENSG00000167470,0,0,479,0.064028874,0.062062528,93.59711268546988,479.0,6.173786,0,1,0,True,0.33431940429604673,1.2229339031361335,0,1,0
chr19:1260743-1261129,387,0,1,1,promoter,CIRBP,ENSG00000099622,26,0,367,0.049057614,0.04789225,95.0942387381366,367.0,5.908083,0,0,0,True,0.3132398476502864,1.1600937588905866,0,0,0
chr19:1268979-1269782,804,1,1,1,exon,CIRBP,ENSG00000099622,0,0,765,0.102259055,0.09736176,89.7740943724101,765.0,6.641182,0,1,1,True,0.4718283233654082,1.2280129584067172,0,1,0
chr19:1275040-1276061,1022,1,1,1,exon,C19orf24,ENSG00000228300,0,0,789,0.105467185,0.100268036,89.45328164683866,789.0,6.672033,0,1,0,True,0.5207077965086419,1.2227733091441877,0,1,0
chr19:1383180-1384050,871,1,1,1,exon,NDUFS7,ENSG00000115286,0,0,554,0.07405427,0.071440525,92.59457291805909,554.0,6.3189683,0,0,0,True,0.36528498344168303,1.1262703675472494,0,0,0
chr19:1406953-1407798,846,1,1,1,exon,DAZAP1,ENSG00000071626,0,0,780,0.10426413,0.09917917,89.57358641892796,780.0,6.660575,0,1,0,True,0.45078280305689866,1.115146150815181,0,1,0
chr19:1414832-1415757,926,1,1,1,exon,DAZAP1,ENSG00000071626,0,0,467,0.06242481,0.060553852,93.75751904825556,467.0,6.1484685,0,1,1,True,0.37011031650087656,1.236404917742536,0,1,0
chr19:1478897-1479654,758,1,1,1,exon,C19orf25,ENSG00000119559,0,0,383,0.051196363,0.049928907,94.88036358775564,383.0,5.9506426,0,1,0,True,0.31932401182568115,1.1263483701870005,0,1,0
chr19:1490211-1491306,1096,1,1,1,exon,REEP6,ENSG00000115255,0,0,475,0.06349418,0.061559886,93.6505814730651,475.0,6.1654177,1,0,1,True,0.480073837808303,1.2164322205900946,0,0,1
chr19:1507742-1508434,693,1,1,1,exon,ADAMTSL5,ENSG00000185761,145,0,280,0.03742815,0.03674472,96.25718486833313,280.0,5.638355,1,0,1,True,0.3668335660375358,1.2288842206359827,0,0,1
chr19:1582139-1582713,575,1,1,1,exon,AC005943.2,ENSG00000267059,401,0,596,0.07966849,0.07665404,92.03315064830905,596.0,6.391917,0,1,0,True,0.36330122337985526,1.1177433063567412,0,1,0
chr19:1592208-1593113,906,1,1,1,exon,AC005943.2,ENSG00000267059,0,0,746,0.099719286,0.095054954,90.0280711134875,746.0,6.616065,0,1,0,True,0.49422100772328487,1.2593077382158597,0,1,0
chr19:1605166-1606207,1042,1,1,1,exon,UQCR11,ENSG00000127540,0,0,518,0.06924208,0.06695006,93.07579200641626,518.0,6.251904,0,1,0,True,0.3518542822077421,1.1240527124284765,0,1,0
chr19:1652435-1653412,978,1,1,1,exon,TCF3,ENSG00000071564,0,0,699,0.0934367,0.089325674,90.6563293677316,699.0,6.55108,0,0,0,True,0.4792311914867314,1.2305317333161336,0,0,0
chr19:1848028-1848922,895,1,1,1,exon,REXO1,ENSG00000079313,0,0,470,0.06282583,0.060931236,93.71741745755916,470.0,6.154858,0,0,0,True,0.35052834086308865,1.1367833938776846,0,0,0
chr19:1863316-1864347,1032,1,1,1,exon,KLF16,ENSG00000129911,0,0,841,0.11241812,0.106536135,88.75818740810053,841.0,6.7357802,1,1,0,True,0.5369346084295625,1.2456688252902721,0,1,0
chr19:1904923-1905757,835,1,1,1,exon,ADAT3,ENSG00000213638,0,0,705,0.094238736,0.0900589,90.57612618633873,705.0,6.559615,0,1,0,True,0.4706596627885384,1.168922803250107,0,1,0
chr19:1940338-1941313,976,1,1,1,exon,CSNK1G2,ENSG00000133275,0,0,649,0.08675311,0.08319445,91.32468921267213,649.0,6.4769726,0,1,0,True,0.4147670604063892,1.2217496944038417,0,1,0
chr19:1977698-1978902,1205,1,1,1,exon,CSNK1G2,ENSG00000133275,0,0,537,0.071781844,0.06932254,92.82181526533886,537.0,6.2878585,1,1,1,True,0.2998494059386673,1.2502495115939969,1,1,1
chr19:2041876-2042420,545,1,1,1,exon,MKNK2,ENSG00000099875,0,0,500,0.066835985,0.06469724,93.31640155059485,500.0,6.216606,0,1,0,True,0.3749972366165051,1.2074689015888251,0,1,0
chr19:2050786-2051525,740,1,1,1,exon,MKNK2,ENSG00000099875,0,0,526,0.07031146,0.06794969,92.96885443122578,526.0,6.2672005,0,1,0,True,0.33776956142361114,1.138461824518188,0,1,0
chr19:2087143-2087542,400,0,1,1,promoter,MOB3A,ENSG00000172081,1490,0,249,0.03328432,0.032742392,96.67156797219624,249.0,5.521461,0,1,1,True,0.3008888577379565,1.0298875340535714,0,1,1
chr19:2095973-2097063,1091,1,1,1,exon,IZUMO4,ENSG00000099840,0,0,1029,0.13754846,0.12887548,86.24515439112417,1029.0,6.937314,0,0,0,True,0.5807923968652189,1.2362870860647563,0,0,0
chr19:2151141-2151984,844,1,1,1,exon,AP3D1,ENSG00000065000,0,0,702,0.09383772,0.08969236,90.61622777703516,702.0,6.555357,0,1,1,True,0.41062584314472855,1.1957301070896957,0,1,0
chr19:2269138-2269691,554,1,1,1,exon,LLfos-48D6.2,ENSG00000273734,0,0,519,0.06937575,0.06707507,93.06242480951744,519.0,6.253829,0,0,0,True,0.37300142174894474,1.1901988906539918,0,0,0
chr19:2327769-2328822,1054,1,1,1,exon,SPPL2B,ENSG00000005206,0,0,390,0.052132066,0.050818644,94.78679320946397,390.0,5.9687076,0,1,0,True,0.2766454024251609,1.126030819197273,0,1,0
chr19:2340996-2341622,627,1,1,1,exon,SPPL2B,ENSG00000005206,1099,0,205,0.027402753,0.027034018,97.25972463574388,205.0,5.327876,0,1,0,True,0.17141669190548298,1.0694613449009833,0,1,0
chr19:2384696-2385859,1164,0,0,0,intergenic,nan,nan,3911,0,487,0.06509825,0.06306705,93.49017511027937,487.0,6.1903152,0,1,1,True,0.35543306860331314,1.1181586309535272,0,1,0
chr19:2427076-2428021,946,1,1,1,exon,LMNB2,ENSG00000176619,0,0,582,0.077797085,0.074919224,92.2202914048924,582.0,6.368187,0,1,0,True,0.4137972430814736,1.1825326415415371,0,1,0
chr19:2475864-2476172,309,1,1,1,exon,GADD45B,ENSG00000099860,0,0,224,0.029942522,0.029502997,97.00574789466648,224.0,5.4161005,0,1,0,True,0.21802458127531413,1.069194824987632,0,1,0
chr19:2627466-2628182,717,0,1,0,intron,GNG7,ENSG00000176533,55508,0,127,0.01697634,0.016833853,98.3023659938511,127.0,4.8520303,0,1,0,True,0.3021167073807757,1.182889157156661,0,1,0
chr19:2782989-2783629,641,1,1,1,exon,THOP1,ENSG00000172009,0,0,561,0.074989974,0.072311334,92.5010025397674,561.0,6.331502,0,1,0,True,0.3814159170134651,1.1804174605234912,0,1,0
chr19:2840682-2841633,952,1,1,1,exon,ZNF555,ENSG00000186300,0,0,589,0.07873279,0.07578701,92.12672102660072,589.0,6.3801227,0,1,0,True,0.42491702579042734,1.1567547255439659,0,1,0
chr19:2888689-2889297,609,0,0,0,intergenic,nan,nan,11600,0,368,0.049191285,0.048019662,95.0808715412378,368.0,5.9107966,0,1,0,True,0.36583288932450575,1.2136883517163086,0,1,0
chr19:2900255-2901194,940,1,1,1,exon,ZNF57,ENSG00000171970,0,0,631,0.08434701,0.08097797,91.5652987568507,631.0,6.4488893,0,1,0,True,0.417516146983111,1.1790853187038828,0,1,0
chr19:2950476-2951234,759,0,0,0,intergenic,nan,nan,5504,0,538,0.07191552,0.06944726,92.80844806844006,538.0,6.289716,0,1,0,True,0.40560868968434444,1.2404314891841075,0,1,0
chr19:2970191-2970822,632,0,0,0,intergenic,nan,nan,6623,0,433,0.057879962,0.05626687,94.21200374281511,433.0,6.073045,0,0,0,True,0.3261272600965419,1.0622884843681861,0,0,0
chr19:2983356-2984222,867,1,1,1,exon,TLE6,ENSG00000104953,0,0,472,0.06309317,0.061182745,93.69068306376153,472.0,6.1590953,0,1,0,True,0.3907489500517437,1.1057707085024808,0,1,0
chr19:2996927-2997716,790,1,1,0,exon,TLE2,ENSG00000065717,7977,0,382,0.051062692,0.04980174,94.89373078465448,382.0,5.9480352,0,1,0,True,0.3445348285219494,1.1621657989570224,0,1,0
chr19:3035515-3036514,1000,0,1,0,intron,TLE2,ENSG00000065717,5892,0,725,0.096912175,0.09249912,90.30878224836252,725.0,6.58755,0,1,0,True,0.432418864943869,1.2157518851536344,0,1,0
chr19:3056526-3056806,281,1,1,1,exon,AES,ENSG00000104964,0,0,137,0.01831306,0.018147396,98.168694024863,137.0,4.9272537,0,1,0,True,0.23032131068525327,1.0411823711081778,0,1,0
chr19:3058543-3058879,337,0,1,1,promoter,AES,ENSG00000104964,794,0,314,0.041973,0.04111603,95.80270017377356,314.0,5.7525725,0,1,0,True,0.271774004394384,0.9984869354224757,0,1,0
chr19:3093815-3094524,710,1,1,1,exon,GNA11,ENSG00000088256,0,0,534,0.07138083,0.06894831,92.8619168560353,534.0,6.2822666,0,0,0,True,0.4213935719180596,1.2914025443709356,0,0,0
chr19:3175969-3176633,665,0,1,0,intron,S1PR4,ENSG00000125910,2134,0,185,0.024729315,0.024428494,97.52706857372009,185.0,5.2257466,1,1,1,True,0.14129538070163336,0.8473660905988186,1,1,0
chr19:3434768-3435475,708,1,1,1,exon,NFIC,ENSG00000141905,0,0,552,0.07378693,0.07119159,92.62130731185673,552.0,6.315358,0,1,0,True,0.41322847169040916,1.1896616038741628,0,1,0
chr19:3505354-3506452,1099,1,1,1,exon,FZR1,ENSG00000105325,0,0,828,0.110680394,0.104972795,88.93196096778505,828.0,6.72022,0,1,0,True,0.44241431294361844,1.1454013365215767,0,1,0
chr19:3520323-3521136,814,0,1,1,promoter,FZR1,ENSG00000105325,1847,0,639,0.08541639,0.08196368,91.4583611816602,639.0,6.461468,1,0,1,True,0.4153127292096974,1.1706239548681947,1,0,1
chr19:3557192-3558356,1165,1,1,1,exon,MFSD12,ENSG00000161091,0,0,827,0.110546716,0.10485243,88.94532816468387,827.0,6.719013,0,1,0,True,0.48091301526896774,1.2776235623659107,0,1,0
chr19:3572442-3573038,597,1,1,1,exon,HMG20B,ENSG00000064961,0,0,693,0.09263468,0.08859192,90.73653254912443,693.0,6.542472,1,0,1,True,0.4077373728677361,1.1581059128639655,1,0,0
chr19:3573711-3574562,852,1,1,1,exon,HMG20B,ENSG00000064961,0,0,771,0.10306109,0.09808912,89.69389119101724,771.0,6.6489844,1,1,1,True,0.4537181862875981,1.2595552646096095,1,1,0
chr19:3626263-3627256,994,1,1,1,exon,CACTIN,ENSG00000105298,0,0,462,0.06175645,0.059924565,93.82435503274962,462.0,6.1377273,0,1,0,True,0.3445226106482622,1.133033460949996,0,1,0
chr19:3668415-3669187,773,1,1,1,exon,PIP5K1C,ENSG00000186111,1070,0,327,0.043710735,0.042782377,95.62892661408902,327.0,5.7930136,1,0,1,True,0.2583142022890981,1.0825745117070422,1,0,1
chr19:3682726-3683857,1132,0,1,0,intron,PIP5K1C,ENSG00000186111,15381,0,600,0.08020318,0.07714915,91.9796818607138,600.0,6.398595,0,1,0,True,0.3123269923777287,1.1181626741724533,0,1,0
chr19:3699992-3700787,796,1,1,1,exon,PIP5K1C,ENSG00000186111,0,0,358,0.047854565,0.0467448,95.21454351022592,358.0,5.8833222,1,0,0,True,0.2931440326646959,1.1781625250176126,0,0,0
chr19:3762272-3763227,956,1,1,1,exon,MRPL54,ENSG00000183617,0,0,590,0.07886646,0.07591092,92.11335382970192,590.0,6.381816,0,1,0,True,0.39625750174712215,1.1868399116416088,0,1,0
chr19:3968589-3968964,376,0,1,0,intron,DAPK3,ENSG00000167657,863,0,320,0.04277503,0.041885458,95.7224969923807,320.0,5.771441,0,1,0,True,0.3123517512412353,1.1400808817778172,0,1,0
chr19:3970744-3971499,756,1,1,1,exon,DAPK3,ENSG00000167657,0,0,583,0.077930756,0.07504324,92.20692420799358,583.0,6.369901,0,0,0,True,0.44679894090705385,1.2269495621968685,0,0,0
chr19:4007138-4007849,712,1,1,1,exon,PIAS4,ENSG00000105229,0,0,516,0.06897473,0.0667,93.10252640021388,516.0,6.248043,1,0,1,True,0.40574044212069815,1.1799768521247764,0,0,1
chr19:4065429-4066140,712,1,1,1,exon,ZBTB7A,ENSG00000178951,0,0,856,0.11442321,0.10833697,88.55767945461837,856.0,6.753438,0,0,0,True,0.490275897364277,1.158893280892175,0,0,0
chr19:4083889-4084574,686,0,0,0,intergenic,nan,nan,15497,0,488,0.06523192,0.06319254,93.47680791338055,488.0,6.1923623,0,1,0,True,0.3317386797742763,1.1505757038776223,0,1,0
chr19:4089263-4090268,1006,0,0,0,intergenic,nan,nan,9803,0,480,0.064162545,0.06218815,93.58374548857104,480.0,6.175867,0,1,0,True,0.33794534565887635,1.1545422002903283,0,1,0
chr19:4123654-4124427,774,1,1,1,exon,MAP2K2,ENSG00000126934,0,0,392,0.05239941,0.051072713,94.76005881566635,392.0,5.9738097,0,0,1,True,0.3161397487895768,1.0797305037410927,0,0,1
chr19:4208382-4209026,645,1,1,1,exon,ANKRD24,ENSG00000089847,0,0,364,0.048656598,0.047509916,95.13434032883303,364.0,5.8998976,0,1,0,True,0.3072017642643541,1.0724208835182334,0,1,0
chr19:4209991-4210682,692,1,1,0,exon,ANKRD24,ENSG00000089847,1027,0,385,0.05146371,0.050183203,94.85362919395804,385.0,5.9558372,0,1,0,True,0.3603945135063659,1.1417181882153284,0,1,0
chr19:4229138-4229594,457,1,1,1,exon,EBI3,ENSG00000105246,0,0,287,0.038363855,0.03764626,96.16361449004144,287.0,5.6629605,0,1,0,True,0.2887540871616727,1.049981576679108,0,1,0
chr19:4232885-4233855,971,1,1,1,exon,EBI3,ENSG00000105246,0,0,715,0.09557546,0.09127976,90.44245421735062,715.0,6.57368,0,1,1,True,0.4272668718285095,1.1402724350830002,0,1,1
chr19:4246789-4247562,774,1,1,1,exon,CCDC94,ENSG00000105248,0,0,572,0.07646037,0.073678225,92.3539633738805,572.0,6.350886,1,1,1,True,0.35107490409556574,1.1136687084573036,0,0,0
chr19:4327296-4328791,1496,1,1,1,exon,STAP2,ENSG00000178078,0,0,728,0.097313195,0.09286464,90.2686806576661,728.0,6.591674,0,0,1,True,0.42755155137709744,1.2042821440783629,0,0,1
chr19:4342397-4343863,1467,1,1,1,exon,MPND,ENSG00000008382,0,0,807,0.107873276,0.10244221,89.21267210266008,807.0,6.694562,0,1,0,True,0.49802645742533724,1.1885685111662023,0,1,0
chr19:4391500-4392157,658,0,1,1,promoter,SH3GL1,ENSG00000141985,889,0,274,0.03662612,0.035971325,96.33738804972596,274.0,5.616771,0,1,0,True,0.26085563649314447,0.9958021314361599,0,1,0
chr19:4400026-4400811,786,1,1,1,exon,CHAF1A,ENSG00000167670,0,0,541,0.072316535,0.06982129,92.76834647774362,541.0,6.295266,0,1,0,True,0.39958643395592996,1.1606975435356846,0,1,0
chr19:4402213-4402718,506,1,1,1,exon,CHAF1A,ENSG00000167670,0,0,550,0.07351958,0.07094258,92.64804170565432,550.0,6.3117347,0,0,0,True,0.36975144779150104,1.1200680899740942,0,0,0
chr19:4471354-4472403,1050,1,1,1,exon,CTB-50L17.10,ENSG00000167674,0,0,852,0.11388852,0.10785706,88.61114824221362,852.0,6.7487597,0,1,0,True,0.4984720895028661,1.2372684658077193,0,1,0
chr19:4638961-4639603,643,1,1,1,exon,TNFAIP8L1,ENSG00000185361,0,0,428,0.057211604,0.05563488,94.27883972730918,428.0,6.0614567,0,1,0,True,0.3323764481791829,1.1894150314698488,0,1,0
chr19:4669616-4670575,960,1,1,1,exon,MYDGF,ENSG00000074842,0,0,448,0.059885044,0.058160454,94.01149578933298,448.0,6.107023,0,1,0,True,0.38519345966265484,1.259781611078816,0,1,0
chr19:4713287-4713943,657,0,1,0,intron,DPP9,ENSG00000142002,276,0,266,0.035556745,0.0349392,96.44432562491644,266.0,5.587249,1,1,1,True,0.3408317840573871,1.0802823306933773,1,1,1
chr19:4723536-4724791,1256,1,1,1,exon,DPP9,ENSG00000142002,0,0,775,0.10359578,0.09857374,89.64042240342201,775.0,6.6541524,0,1,0,True,0.5278191726084066,1.2903887723891272,0,1,0
chr19:4775358-4776013,656,0,0,0,intergenic,nan,nan,15667,0,209,0.027937442,0.02755431,97.20625584814864,209.0,5.3471074,1,1,0,True,0.22765793947028884,0.9960653243107479,0,0,0
chr19:4791121-4792465,1345,1,1,1,exon,FEM1A,ENSG00000141965,0,0,778,0.10399679,0.09893704,89.60032081272557,778.0,6.658011,0,1,0,True,0.42724786722185526,1.164015256961531,0,1,0
chr19:4800277-4801167,891,1,1,0,exon,FEM1A,ENSG00000141965,8595,0,433,0.057879962,0.05626687,94.21200374281511,433.0,6.073045,0,1,0,True,0.2803904866424487,1.1247053990412137,0,1,0
chr19:4867528-4868206,679,1,1,1,exon,PLIN3,ENSG00000105355,0,0,540,0.072182864,0.06969663,92.78171367464245,540.0,6.2934194,0,1,0,True,0.32513299336335627,1.065339568770385,0,1,0
chr19:4967968-4969256,1289,1,1,1,exon,KDM4B,ENSG00000127663,0,0,1073,0.14343002,0.13403253,85.65699772757654,1073.0,6.979145,0,0,0,True,0.5138764952290331,1.1360742794432188,0,0,0
chr19:4979911-4980381,471,0,1,0,intron,KDM4B,ENSG00000127663,10778,0,200,0.026734393,0.026383273,97.32656062023791,200.0,5.3033047,0,1,1,True,0.17034092455635025,0.8726285613650073,0,0,0
chr19:5093500-5094330,831,0,1,0,intron,KDM4B,ENSG00000127663,11047,0,95,0.012698837,0.012618883,98.73011629461304,95.0,4.564348,0,1,0,True,0.2519408286121125,1.1493558171328189,0,1,0
chr19:5139155-5139430,276,0,1,0,intron,KDM4B,ENSG00000127663,3618,0,75,0.010025398,0.009975477,98.99746023258923,75.0,4.3307333,1,0,1,True,0.1538935081518746,0.8709672160462445,1,0,1
chr19:5147745-5148255,511,0,1,0,intron,KDM4B,ENSG00000127663,12208,0,109,0.014570245,0.014465119,98.54297553802968,109.0,4.7004805,0,1,0,True,0.26124413798600254,1.0197199308518552,0,0,0
chr19:5173115-5173518,404,0,1,0,intron,PTPRS,ENSG00000105426,37578,0,217,0.029006816,0.02859408,97.09931827295816,217.0,5.3844953,1,1,0,True,0.26721878736240584,1.0436187149725817,0,0,0
chr19:5176505-5177122,618,0,1,0,intron,PTPRS,ENSG00000105426,40968,0,237,0.031680256,0.03118879,96.83197433498196,237.0,5.4722705,0,1,0,True,0.2628321572868614,1.0841698375973305,0,1,0
chr19:5219812-5220583,772,1,1,1,exon,AC005338.1,ENSG00000283229,0,0,210,0.028071113,0.02768434,97.19288865124985,210.0,5.351858,0,0,0,True,0.3421722168801633,1.091960608944909,0,0,0
chr19:5567689-5568348,660,1,1,1,exon,TINCR,ENSG00000223573,0,0,613,0.08194092,0.07875658,91.80590830102928,613.0,6.419995,0,0,0,True,0.3665306432974784,1.0970907466352786,0,0,0
chr19:5572603-5573539,937,0,0,0,intergenic,nan,nan,4568,0,537,0.071781844,0.06932254,92.82181526533886,537.0,6.2878585,0,1,0,True,0.4230698697960995,1.243372985869456,0,1,0
chr19:5622408-5623242,835,1,1,1,exon,SAFB,ENSG00000160633,0,0,620,0.08287662,0.07962104,91.7123379227376,620.0,6.431331,0,0,0,True,0.42749734566208825,1.132870938142334,0,0,0
chr19:5667765-5668178,414,1,1,0,exon,SAFB,ENSG00000160633,1108,0,117,0.01563962,0.0155185815,98.4360379628392,117.0,4.7706847,0,1,0,True,0.21573811546597177,0.9572808774050667,0,1,0
chr19:5680295-5681156,862,1,1,1,exon,HSD11B1L,ENSG00000167733,0,0,661,0.08835717,0.08466938,91.16428284988638,661.0,6.4952655,0,0,1,True,0.44732172483414306,1.1991898455760666,0,0,1
chr19:5686506-5687389,884,1,1,1,exon,HSD11B1L,ENSG00000167733,0,0,618,0.08260927,0.07937412,91.7390723165352,618.0,6.4281054,1,1,1,True,0.46144159280204083,1.2062992345852719,1,1,1
chr19:5719688-5720896,1209,1,1,1,exon,CATSPERD,ENSG00000174898,0,0,846,0.113086484,0.10713677,88.69135142360646,846.0,6.7417006,0,1,1,True,0.49368983039809944,1.231173326057713,0,1,1
chr19:5790508-5791354,847,1,1,1,exon,DUS3L,ENSG00000141994,0,0,533,0.07124716,0.06882354,92.8752840529341,533.0,6.280396,1,1,0,True,0.36235676154008967,1.1396854947811874,1,1,0
chr19:5977603-5978497,895,1,1,1,exon,RANBP3,ENSG00000031823,0,0,535,0.0715145,0.06907307,92.84854965913648,535.0,6.2841344,0,1,0,True,0.36716172893602395,1.1651146546144289,0,1,0
chr19:6057175-6057745,571,1,1,1,exon,RFX2,ENSG00000087903,0,0,221,0.029541506,0.029113563,97.04584948536292,221.0,5.4026775,0,1,0,True,0.3066459909998177,1.0562495915714847,0,1,0
chr19:6110224-6110952,729,1,1,1,exon,RFX2,ENSG00000087903,0,0,492,0.06576661,0.063694365,93.42333912578532,492.0,6.200509,0,0,0,True,0.3930944343815379,1.1729727179777203,0,0,0
chr19:6199278-6199898,621,1,1,1,exon,RFX2,ENSG00000087903,0,0,506,0.06763802,0.065448746,93.236198369202,506.0,6.228511,1,1,1,True,0.34749933016745976,1.1747904402797364,1,1,0
chr19:6372227-6373589,1363,1,1,1,exon,ALKBH7,ENSG00000125652,0,0,777,0.10386312,0.098815955,89.61368800962438,777.0,6.6567264,0,1,0,True,0.5166538083797773,1.2572650088434165,0,1,0
chr19:6424643-6425632,990,1,1,1,exon,KHSRP,ENSG00000088247,0,0,891,0.119101726,0.112526335,88.08982756316,891.0,6.793466,0,0,0,True,0.48602283878119346,1.1616498804363675,0,0,0
chr19:6737259-6738327,1069,1,1,1,exon,TRIP10,ENSG00000125733,0,0,736,0.09838257,0.09383871,90.1617430824756,736.0,6.6025877,0,1,0,True,0.49239372186120084,1.2386739677803738,0,1,0
chr19:6767313-6768003,691,1,1,1,exon,SH2D3A,ENSG00000125731,0,0,447,0.05975137,0.058034323,94.02486298623178,447.0,6.104793,0,0,0,True,0.39121485087207203,1.1802001992191131,0,0,0
chr19:6783628-6784271,644,1,1,1,exon,VAV1,ENSG00000141968,0,0,454,0.060687073,0.05891688,93.93129260794012,454.0,6.1202974,0,0,0,True,0.32623436022437524,1.1945366778257975,0,0,0
chr19:7069110-7069887,778,1,1,1,exon,ZNF557,ENSG00000130544,0,0,373,0.049859643,0.048656482,95.01403555674376,373.0,5.924256,0,0,0,True,0.3304575409906477,1.2531428223705323,0,0,0
chr19:7098771-7099702,932,0,0,0,intergenic,nan,nan,23455,0,411,0.05493918,0.053483117,94.50608207458896,411.0,6.0210233,1,1,1,True,0.327437563454429,1.1634562245136448,1,1,1
chr19:7257152-7257975,824,0,1,0,intron,INSR,ENSG00000171105,35890,0,390,0.052132066,0.050818644,94.78679320946397,390.0,5.9687076,0,1,0,True,0.3021030700681293,1.0856424926767394,0,1,0
chr19:7287676-7288467,792,0,1,0,intron,INSR,ENSG00000171105,5398,0,267,0.035690416,0.035068274,96.43095842801765,267.0,5.590987,0,1,0,True,0.32046057576868586,1.1384532426309713,0,1,0
chr19:7426137-7426487,351,0,1,0,intron,ARHGEF18,ENSG00000104880,13200,0,154,0.020585483,0.020376466,97.94145167758322,154.0,5.043425,1,0,1,True,0.2584627807787445,1.3083300182167248,0,0,1
chr19:7522244-7522846,603,1,1,1,exon,MCOLN1,ENSG00000090674,0,0,383,0.051196363,0.049928907,94.88036358775564,383.0,5.9506426,1,1,1,True,0.32539078683128403,1.1035931145611528,1,1,0
chr19:7533076-7533727,652,1,1,1,exon,PNPLA6,ENSG00000032444,0,0,356,0.04758722,0.046489634,95.24127790402352,356.0,5.8777356,1,0,1,True,0.2487880391292319,1.0992247366397674,1,0,1
chr19:7535149-7535843,695,1,1,1,exon,PNPLA6,ENSG00000032444,0,0,407,0.05440449,0.052976143,94.5595508621842,407.0,6.011267,0,1,1,True,0.30607458895164463,1.0877744972676007,0,1,0
chr19:7636847-7637875,1029,1,1,1,exon,STXBP2,ENSG00000076944,0,0,348,0.046517845,0.045468315,95.348215479214,348.0,5.855072,0,1,0,True,0.31774565796800347,1.1801914807540148,0,1,0
chr19:7781000-7781488,489,0,0,0,intergenic,nan,nan,14405,0,144,0.019248763,0.01906585,98.07512364657131,144.0,4.9767337,1,0,1,True,0.26190359011490183,1.0074513843554285,0,0,0
