peak_id,highly_variable
chr17:78140130-78140805,True
chr17:78141777-78142374,True
chr17:78254261-78254772,True
chr17:78270560-78271084,True
chr17:78313925-78314535,True
chr17:78341526-78342530,True
chr17:78359624-78361032,True
chr17:78365566-78366879,True
chr17:78442638-78443031,True
chr17:78592162-78592852,True
chr17:78641143-78641597,True
chr17:78781361-78782727,True
chr17:78840087-78841555,True
chr17:78883201-78884045,True
chr17:78897975-78898578,True
chr17:78899274-78899849,True
chr17:79777780-79778294,True
chr17:79796769-79797517,True
chr17:79903372-79903857,True
chr17:80101097-80101821,True
chr17:80116409-80117121,True
chr17:80124305-80124918,True
chr17:80125694-80126104,True
chr17:80146923-80147835,True
chr17:80198110-80198483,True
chr17:80414668-80415605,True
chr17:80454421-80455211,True
chr17:80856293-80856796,True
chr17:80873459-80874249,True
chr17:80959647-80960185,True
chr17:81040369-81040799,True
chr17:81043416-81044317,True
chr17:81118670-81120011,True
chr17:81222698-81223458,True
chr17:81238571-81239396,True
chr17:81328997-81329907,True
chr17:81345368-81346505,True
chr17:81512622-81513067,True
chr17:81514500-81515123,True
chr17:81636137-81637281,True
chr17:81666176-81666824,True
chr17:81683417-81684200,True
chr17:81832652-81833685,True
chr17:81860158-81861458,True
chr17:81870658-81871624,True
chr17:81891222-81892019,True
chr17:81926891-81928002,True
chr17:81952745-81953324,True
chr17:81960965-81961692,True
chr17:81964892-81965129,True
chr17:81977163-81977947,True
chr17:81981486-81981974,True
chr17:81988294-81988949,True
chr17:81998839-81999923,True
chr17:82003771-82004268,True
chr17:82022648-82023389,True
chr17:82098031-82099008,True
chr17:82152455-82153362,True
chr17:82205739-82206621,True
chr17:82230746-82231309,True
chr17:82273032-82273904,True
chr17:82435051-82435413,True
chr17:82458028-82458870,True
chr17:82519007-82520227,True
chr17:82716182-82716904,True
chr17:82735001-82735906,True
chr17:82858333-82858926,True
chr18:267491-268244,True
chr18:323253-323568,True
chr18:503759-504343,True
chr18:755132-755459,True
chr18:811662-813140,True
chr18:2173437-2173759,True
chr18:2892117-2892381,True
chr18:2912625-2913398,True
chr18:3012578-3013560,True
chr18:3221301-3221866,True
chr18:3247092-3247976,True
chr18:3261548-3262752,True
chr18:3329484-3330227,True
chr18:3349107-3350388,True
chr18:3350526-3351094,True
chr18:3447934-3448545,True
chr18:3449263-3449699,True
chr18:3449832-3450265,True
chr18:3593547-3594548,True
chr18:3623470-3624572,True
chr18:5628397-5629128,True
chr18:5629343-5630841,True
chr18:5872857-5873240,True
chr18:6210412-6211250,True
chr18:6561752-6562326,True
chr18:7200763-7201408,True
chr18:7576627-7576990,True
chr18:8337177-8337561,True
chr18:8842049-8842816,True
chr18:9333985-9335162,True
chr18:9404144-9405044,True
chr18:9429623-9429993,True
chr18:9434871-9435384,True
chr18:9449563-9450377,True
chr18:9474746-9475716,True
chr18:9488007-9488239,True
chr18:9495579-9496676,True
chr18:11908208-11909103,True
chr18:11970542-11971078,True
chr18:11980564-11981805,True
chr18:12233448-12233786,True
chr18:12279075-12279409,True
chr18:12283116-12283667,True
chr18:12307708-12308994,True
chr18:12376540-12377818,True
chr18:12407676-12408142,True
chr18:12862197-12862864,True
chr18:12883345-12884501,True
chr18:12946819-12947061,True
chr18:12947316-12948582,True
chr18:12990725-12991714,True
chr18:13726064-13727313,True
chr18:21110955-21112285,True
chr18:21242103-21242781,True
chr18:21599970-21601130,True
chr18:22106345-22106848,True
chr18:22932960-22933914,True
chr18:23259569-23260208,True
chr18:23302678-23303468,True
chr18:23452712-23453457,True
chr18:23502978-23503658,True
chr18:23519615-23520073,True
chr18:23586011-23587106,True
chr18:24014076-24015258,True
chr18:25737570-25738190,True
chr18:25810612-25811090,True
chr18:25827938-25828585,True
chr18:26057236-26057728,True
chr18:26225960-26227111,True
chr18:31101220-31102581,True
chr18:31301023-31301459,True
chr18:31497581-31498704,True
chr18:31550654-31551293,True
chr18:32372264-32372874,True
chr18:32470186-32471306,True
chr18:34912002-34912401,True
chr18:35040997-35041614,True
chr18:35240411-35241421,True
chr18:35246854-35247747,True
chr18:35253377-35254015,True
chr18:35343687-35344661,True
chr18:35459970-35460466,True
chr18:35497064-35498190,True
chr18:35507668-35508523,True
chr18:35515816-35516152,True
chr18:35580731-35582057,True
chr18:35971931-35972742,True
chr18:36309401-36309917,True
chr18:36365763-36366135,True
chr18:36427946-36429122,True
chr18:36786723-36787113,True
chr18:39749154-39749466,True
chr18:44341439-44342422,True
chr18:44564884-44565206,True
chr18:45966970-45967629,True
chr18:46260013-46260523,True
chr18:46261972-46262237,True
chr18:46264218-46264635,True
chr18:47779089-47779734,True
chr18:47971016-47971312,True
chr18:48003832-48004326,True
chr18:48151795-48152060,True
chr18:48319888-48320254,True
chr18:48336407-48336617,True
chr18:48376286-48376829,True
chr18:48445491-48445781,True
chr18:48467112-48467504,True
chr18:48538787-48539369,True
chr18:48540374-48541496,True
chr18:48577525-48578053,True
chr18:48834675-48834941,True
chr18:48952502-48953064,True
chr18:49460002-49460957,True
chr18:49486770-49487469,True
chr18:49520597-49520938,True
chr18:49531443-49531995,True
chr18:49839009-49839394,True
chr18:50281165-50282027,True
chr18:50611438-50611992,True
chr18:50649635-50650123,True
chr18:50806117-50806558,True
chr18:50878290-50879570,True
chr18:51342633-51343218,True
chr18:54158391-54158959,True
chr18:54224184-54224889,True
chr18:54254489-54254750,True
chr18:54436171-54436840,True
chr18:54532012-54532629,True
chr18:54968201-54968695,True
chr18:55032040-55032303,True
chr18:56638253-56638977,True
chr18:57839850-57840325,True
chr18:58202276-58202658,True
chr18:58236028-58236713,True
chr18:58262840-58263422,True
chr18:58354007-58354309,True
chr18:58548501-58548733,True
chr18:58670953-58672163,True
chr18:58784899-58785773,True
chr18:58793259-58793829,True
chr18:59358553-59359621,True
chr18:59744181-59745013,True
chr18:59847174-59847424,True
chr18:60892903-60893212,True
chr18:61882508-61882999,True
chr18:62452110-62452551,True
chr18:62485604-62486032,True
chr18:62522299-62523417,True
chr18:62524649-62524896,True
chr18:62537094-62537752,True
chr18:62621475-62621986,True
chr18:62664404-62664697,True
chr18:62714864-62715643,True
chr18:63161682-63162123,True
chr18:63240550-63241177,True
chr18:63319663-63321069,True
chr18:63775158-63775751,True
chr18:63869373-63870076,True
chr18:63890222-63890642,True
chr18:63936071-63936465,True
chr18:67360029-67360423,True
chr18:67515921-67517285,True
chr18:67525147-67525598,True
chr18:67600094-67600432,True
chr18:68779029-68779461,True
chr18:70037063-70038256,True
chr18:70250244-70251131,True
chr18:70276512-70277077,True
chr18:70288411-70289603,True
chr18:70357730-70358336,True
chr18:74147520-74148641,True
chr18:74226583-74227005,True
chr18:74478902-74479608,True
chr18:74495631-74496915,True
chr18:74597251-74598560,True
chr18:76740427-76740702,True
chr18:76821798-76823145,True
chr18:76943968-76944688,True
chr18:79068606-79069724,True
chr18:79458368-79458750,True
chr18:79484715-79485382,True
chr18:79664497-79665047,True
chr18:79951361-79952197,True
chr18:79964887-79965720,True
chr18:79988042-79989115,True
chr18:80033502-80034774,True
chr19:310285-311068,True
chr19:506742-507976,True
chr19:530848-531835,True
chr19:535281-535797,True
chr19:572046-572799,True
chr19:633227-633855,True
chr19:639358-640008,True
chr19:680195-681079,True
chr19:737286-738017,True
chr19:752496-752961,True
chr19:796741-798104,True
chr19:882678-883095,True
chr19:883594-884191,True
chr19:892676-893581,True
chr19:925395-926068,True
chr19:932980-933651,True
chr19:934890-935388,True
chr19:948316-948709,True
chr19:956344-957080,True
chr19:977092-977349,True
chr19:978752-979316,True
chr19:1020972-1021830,True
chr19:1065508-1066552,True
chr19:1103463-1104197,True
chr19:1180424-1180765,True
chr19:1186799-1187160,True
chr19:1205253-1205871,True
chr19:1240190-1240517,True
chr19:1248419-1249812,True
chr19:1253159-1253727,True
chr19:1260743-1261129,True
chr19:1268979-1269782,True
chr19:1275040-1276061,True
chr19:1383180-1384050,True
chr19:1406953-1407798,True
chr19:1414832-1415757,True
chr19:1478897-1479654,True
chr19:1490211-1491306,True
chr19:1507742-1508434,True
chr19:1582139-1582713,True
chr19:1592208-1593113,True
chr19:1605166-1606207,True
chr19:1652435-1653412,True
chr19:1848028-1848922,True
chr19:1863316-1864347,True
chr19:1904923-1905757,True
chr19:1940338-1941313,True
chr19:1977698-1978902,True
chr19:2050786-2051525,True
chr19:2059568-2060182,True
chr19:2087143-2087542,True
chr19:2095973-2097063,True
chr19:2151141-2151984,True
chr19:2168749-2169317,True
chr19:2269138-2269691,True
chr19:2327769-2328822,True
chr19:2340996-2341622,True
chr19:2384696-2385859,True
chr19:2427076-2428021,True
chr19:2475864-2476172,True
chr19:2627466-2628182,True
chr19:2782989-2783629,True
chr19:2840682-2841633,True
chr19:2888689-2889297,True
chr19:2900255-2901194,True
chr19:2950476-2951234,True
chr19:2970191-2970822,True
chr19:2983356-2984222,True
chr19:2996927-2997716,True
chr19:3035515-3036514,True
chr19:3056526-3056806,True
chr19:3058543-3058879,True
chr19:3093815-3094524,True
chr19:3175969-3176633,True
chr19:3434768-3435475,True
chr19:3505354-3506452,True
chr19:3520323-3521136,True
chr19:3557192-3558356,True
chr19:3572442-3573038,True
chr19:3573711-3574562,True
chr19:3626263-3627256,True
chr19:3668415-3669187,True
chr19:3682726-3683857,True
chr19:3699992-3700787,True
chr19:3762272-3763227,True
chr19:3968589-3968964,True
chr19:3970744-3971499,True
chr19:4007138-4007849,True
chr19:4065429-4066140,True
chr19:4089263-4090268,True
chr19:4123654-4124427,True
chr19:4208382-4209026,True
chr19:4209991-4210682,True
chr19:4229138-4229594,True
chr19:4232885-4233855,True
chr19:4246789-4247562,True
chr19:4327296-4328791,True
chr19:4342397-4343863,True
chr19:4391500-4392157,True
chr19:4400026-4400811,True
chr19:4402213-4402718,True
chr19:4471354-4472403,True
chr19:4713287-4713943,True
chr19:4723536-4724791,True
chr19:4775358-4776013,True
chr19:4791121-4792465,True
chr19:4800277-4801167,True
chr19:4867528-4868206,True
chr19:4967968-4969256,True
chr19:4979911-4980381,True
chr19:5139155-5139430,True
chr19:5147745-5148255,True
chr19:5149865-5150270,True
chr19:5173115-5173518,True
chr19:5176505-5177122,True
chr19:5219812-5220583,True
chr19:5567689-5568348,True
chr19:5572603-5573539,True
chr19:5622408-5623242,True
chr19:5667765-5668178,True
chr19:5680295-5681156,True
chr19:5686506-5687389,True
chr19:5719688-5720896,True
chr19:5790508-5791354,True
chr19:5977603-5978497,True
chr19:6057175-6057745,True
chr19:6110224-6110952,True
chr19:6199278-6199898,True
chr19:6372227-6373589,True
chr19:6424643-6425632,True
chr19:6737259-6738327,True
chr19:6767313-6768003,True
chr19:6783628-6784271,True
chr19:7069110-7069887,True
chr19:7098771-7099702,True
chr19:7257152-7257975,True
chr19:7287676-7288467,True
chr19:7426137-7426487,True
chr19:7522244-7522846,True
chr19:7533076-7533727,True
chr19:7535149-7535843,True
chr19:7781000-7781488,True
chr19:7799599-7800320,True
chr19:7801157-7801516,True
chr19:7829438-7830377,True
chr19:7862361-7862962,True
chr19:7903173-7904297,True
chr19:7920145-7921042,True
chr19:8034016-8034491,True
chr19:8050294-8051413,True
chr19:8367340-8367762,True
chr19:8389660-8391024,True
chr19:8412865-8413389,True
chr19:8423587-8424256,True
chr19:8444545-8445485,True
chr19:8513598-8514434,True
chr19:8525283-8526076,True
chr19:8831825-8833066,True
chr19:9323772-9324459,True
chr19:9785433-9786298,True
chr19:9818592-9819790,True
chr19:9834679-9835439,True
chr19:10244708-10244979,True
chr19:10269496-10269758,True
chr19:10270765-10271392,True
chr19:10334549-10335131,True
chr19:10380200-10380991,True
chr19:10403235-10403987,True
chr19:10510353-10510811,True
chr19:10568472-10569257,True
chr19:10602704-10602932,True
chr19:10603124-10603715,True
chr19:10653464-10654496,True
chr19:10717328-10718238,True
chr19:10748804-10749354,True
chr19:10819343-10820278,True
chr19:10863163-10863812,True
chr19:10870837-10871602,True
chr19:10915359-10915880,True
chr19:10928275-10929104,True
chr19:10960179-10961347,True
chr19:11009957-11010454,True
chr19:11021246-11021757,True
chr19:11090201-11090666,True
chr19:11091634-11092140,True
chr19:11137739-11138231,True
chr19:11191198-11191645,True
chr19:11293600-11294090,True
chr19:11373168-11373511,True
chr19:11380885-11381916,True
chr19:11384743-11385032,True
chr19:11434983-11435967,True
chr19:11496406-11497013,True
chr19:11504894-11506098,True
chr19:11528684-11529393,True
chr19:11597017-11597832,True
chr19:11721544-11722139,True
chr19:11738483-11739365,True
chr19:11766616-11767503,True
chr19:11798307-11799014,True
chr19:11887532-11888614,True
chr19:11924238-11925544,True
chr19:11964608-11965346,True
chr19:12035343-12036037,True
chr19:12294370-12295140,True
chr19:12333179-12333902,True
chr19:12400814-12401497,True
chr19:12440226-12441597,True
chr19:12495190-12495770,True
chr19:12550880-12551967,True
chr19:12610521-12611270,True
chr19:12680958-12682057,True
chr19:12715568-12716324,True
chr19:12722163-12722952,True
chr19:12734332-12734885,True
chr19:12736822-12737565,True
chr19:12757596-12758292,True
chr19:12774906-12775839,True
chr19:12789614-12790479,True
chr19:12793418-12794005,True
chr19:12801365-12802070,True
chr19:12880796-12881716,True
chr19:12918974-12919611,True
chr19:12937972-12938711,True
chr19:12945362-12946370,True
chr19:13051304-13051945,True
chr19:13151478-13152098,True
chr19:13152717-13153151,True
chr19:13162641-13163244,True
chr19:13167391-13167948,True
chr19:13169627-13170229,True
chr19:13747468-13748113,True
chr19:13794904-13795518,True
chr19:13833371-13833987,True
chr19:13842730-13843018,True
chr19:13846548-13847448,True
chr19:13851188-13851552,True
chr19:13853355-13853706,True
chr19:13951886-13952609,True
chr19:14048379-14048846,True
chr19:14061358-14062238,True
chr19:14081187-14082206,True
chr19:14117421-14118443,True
chr19:14136393-14137301,True
chr19:14418763-14419678,True
chr19:14434792-14435424,True
chr19:14449138-14449907,True
chr19:14505458-14506340,True
chr19:14517664-14518884,True
chr19:14529165-14529905,True
chr19:14536898-14537588,True
chr19:14571548-14572276,True
chr19:14776707-14777303,True
chr19:14835050-14835452,True
chr19:14940241-14940740,True
chr19:14943358-14943998,True
chr19:15106939-15107544,True
chr19:15124814-15125985,True
chr19:15130220-15130536,True
chr19:15249995-15250554,True
chr19:15280243-15281156,True
chr19:15418421-15419411,True
chr19:15432381-15433030,True
chr19:15836557-15837663,True
chr19:16075869-16076672,True
chr19:16092042-16092697,True
chr19:16097879-16098345,True
chr19:16111062-16111996,True
chr19:16184989-16185473,True
chr19:16324256-16324978,True
chr19:16445296-16445932,True
chr19:16471496-16472808,True
chr19:16495900-16496557,True
chr19:16572112-16572724,True
chr19:16614836-16615206,True
chr19:16627892-16628901,True
chr19:16659395-16660396,True
chr19:16820962-16821368,True
chr19:16823115-16823716,True
chr19:16896630-16897895,True
chr19:17074996-17075888,True
chr19:17108026-17108295,True
chr19:17118835-17119882,True
chr19:17135265-17135878,True
chr19:17172650-17173660,True
chr19:17215004-17215804,True
chr19:17225575-17226804,True
chr19:17245355-17246266,True
chr19:17266708-17267521,True
chr19:17294018-17294318,True
chr19:17305399-17306119,True
chr19:17309085-17309615,True
chr19:17334255-17335138,True
chr19:17419435-17420191,True
chr19:17469282-17470619,True
chr19:17488637-17489349,True
chr19:17511233-17512340,True
chr19:17555121-17556503,True
chr19:17559880-17560527,True
chr19:17932433-17933156,True
chr19:17947559-17948321,True
chr19:18000943-18001456,True
chr19:18117433-18118255,True
chr19:18152370-18153342,True
chr19:18160913-18161614,True
chr19:18192521-18193322,True
chr19:18203742-18204512,True
chr19:18254615-18255221,True
chr19:18281013-18282207,True
chr19:18291719-18292644,True
chr19:18293235-18294055,True
chr19:18317547-18318541,True
chr19:18322840-18323388,True
chr19:18328258-18328748,True
chr19:18385996-18386262,True
chr19:18416858-18417872,True
chr19:18478506-18479286,True
chr19:18514646-18515273,True
chr19:18521927-18522739,True
chr19:18557108-18558023,True
chr19:18570872-18572146,True
chr19:18660106-18660763,True
chr19:18677883-18678325,True
chr19:18795486-18795952,True
chr19:18831529-18832585,True
chr19:18918937-18919856,True
chr19:19033021-19033933,True
chr19:19097053-19097461,True
chr19:19366395-19367111,True
chr19:19385141-19386196,True
chr19:19405088-19405804,True
chr19:19489150-19490424,True
chr19:19515822-19516502,True
chr19:19568852-19569512,True
chr19:19613268-19613760,True
chr19:19627699-19628290,True
chr19:19643345-19643984,True
chr19:19663114-19664306,True
chr19:19679506-19680200,True
chr19:19776026-19776839,True
chr19:19900648-19901926,True
chr19:20039007-20039766,True
chr19:20051676-20053031,True
chr19:20166900-20167529,True
chr19:20237369-20238645,True
chr19:20424209-20425096,True
chr19:20661209-20661809,True
chr19:20922866-20923749,True
chr19:20967722-20968999,True
chr19:21358698-21359452,True
chr19:21463118-21464148,True
chr19:21496360-21497347,True
chr19:21767057-21767789,True
chr19:21835571-21836380,True
chr19:21841134-21841354,True
chr19:21850712-21851260,True
chr19:21851630-21852254,True
chr19:21854533-21854873,True
chr19:21901879-21902446,True
chr19:21907272-21908302,True
chr19:22257274-22258660,True
chr19:23048919-23049700,True
chr19:23074989-23075774,True
chr19:23099909-23100265,True
chr19:23101294-23101679,True
chr19:23249683-23250617,True
chr19:23264019-23264525,True
chr19:23310614-23311294,True
chr19:23394999-23395709,True
chr19:23407624-23408167,True
chr19:23531186-23532255,True
chr19:23596499-23597021,True
chr19:23686305-23687332,True
chr19:23758253-23759041,True
chr19:23771480-23772443,True
chr19:23776978-23777866,True
chr19:23786637-23787499,True
chr19:24033240-24034314,True
chr19:24053764-24054480,True
chr19:24065796-24066596,True
chr19:24073646-24074585,True
chr19:24086906-24087617,True
chr19:28961021-28961267,True
chr19:29405000-29405459,True
chr19:29648941-29649550,True
chr19:29714834-29715774,True
chr19:29773935-29774530,True
chr19:29811355-29812135,True
chr19:29819726-29820410,True
chr19:29841263-29841908,True
chr19:29844330-29845347,True
chr19:29942005-29942788,True
chr19:32580450-32581698,True
chr19:32674713-32675928,True
chr19:32694139-32694574,True
chr19:32971479-32972397,True
chr19:33047339-33047929,True
chr19:33176444-33177617,True
chr19:33248513-33249622,True
chr19:33293843-33294346,True
chr19:33302115-33303246,True
chr19:33317360-33318271,True
chr19:33373097-33374324,True
chr19:34082764-34083173,True
chr19:34171665-34172991,True
chr19:34261642-34262646,True
chr19:34359125-34359802,True
chr19:34427590-34428901,True
chr19:34488547-34489072,True
chr19:34501437-34501819,True
chr19:34676998-34678038,True
chr19:34943541-34944599,True
chr19:35088210-35088910,True
chr19:35124325-35124831,True
chr19:35151688-35152057,True
chr19:35162799-35163629,True
chr19:35247612-35249101,True
chr19:35269157-35269916,True
chr19:35309227-35309950,True
chr19:35318913-35319460,True
chr19:35544816-35545868,True
chr19:35630036-35630456,True
chr19:35643285-35644692,True
chr19:35648022-35648404,True
chr19:35661552-35662391,True
chr19:35740227-35740954,True
chr19:35745325-35745645,True
chr19:35757309-35758625,True
chr19:35931325-35931881,True
chr19:35994937-35995895,True
chr19:36053693-36055013,True
chr19:36114616-36115626,True
chr19:36127747-36128269,True
chr19:36214432-36215268,True
chr19:36331364-36332136,True
chr19:36436212-36436824,True
chr19:36489036-36490105,True
chr19:36527965-36528922,True
chr19:36686979-36687954,True
chr19:36772353-36773205,True
chr19:36837672-36838970,True
chr19:36849980-36851151,True
chr19:37077752-37078612,True
chr19:37317201-37318196,True
chr19:37466828-37467634,True
chr19:37468499-37469519,True
chr19:37519859-37520236,True
chr19:37550970-37551932,True
chr19:37594085-37595380,True
chr19:37654935-37656249,True
chr19:37901097-37901431,True
chr19:37906163-37907371,True
chr19:37991618-37992270,True
chr19:38061361-38061647,True
chr19:38083951-38084561,True
chr19:38263964-38264951,True
chr19:38315543-38316348,True
chr19:38335353-38335932,True
chr19:38336148-38336634,True
chr19:38374202-38375080,True
chr19:38402741-38403617,True
chr19:38638530-38638868,True
chr19:38647126-38647870,True
chr19:38674347-38675083,True
chr19:38718924-38719510,True
chr19:38830971-38831566,True
chr19:38831675-38832070,True
chr19:38849818-38850881,True
chr19:38851773-38852386,True
chr19:38899171-38900080,True
chr19:38930223-38931050,True
chr19:39030986-39032093,True
chr19:39136207-39136889,True
chr19:39154108-39155402,True
chr19:39341462-39342586,True
chr19:39390641-39391741,True
chr19:39411863-39412704,True
chr19:39435795-39436210,True
chr19:39445300-39445739,True
chr19:39539418-39540360,True
chr19:39568516-39568954,True
chr19:39708999-39709827,True
chr19:39970391-39971487,True
chr19:40073720-40074375,True
chr19:40190765-40191698,True
chr19:40341464-40342145,True
chr19:40348039-40348790,True
chr19:40403479-40404543,True
chr19:40420639-40421529,True
chr19:40425324-40426238,True
chr19:40433256-40434317,True
chr19:40443027-40443520,True
chr19:40444147-40444910,True
chr19:40465270-40466383,True
chr19:40750308-40751273,True
chr19:40777472-40778783,True
chr19:40798611-40799257,True
chr19:41226148-41226503,True
chr19:41263370-41264503,True
chr19:41319078-41319544,True
chr19:41330946-41331345,True
chr19:41363571-41364389,True
chr19:41859412-41860533,True
chr19:41883832-41884495,True
chr19:41958298-41959582,True
chr19:42075619-42076471,True
chr19:42217394-42218126,True
chr19:42242120-42243398,True
chr19:42253475-42254712,True
chr19:42267961-42269282,True
chr19:42283196-42284443,True
chr19:42695714-42696372,True
chr19:42850894-42852132,True
chr19:42913117-42913870,True
chr19:43021602-43022468,True
chr19:43077696-43078631,True
chr19:43201354-43201765,True
chr19:43205494-43205952,True
chr19:43503509-43504955,True
chr19:43575286-43576363,True
chr19:43595298-43596699,True
chr19:43668208-43669112,True
chr19:43754475-43755216,True
chr19:43755493-43755759,True
chr19:44093950-44094539,True
chr19:44207285-44207625,True
chr19:44356500-44357071,True
chr19:44626577-44627080,True
chr19:44757114-44758441,True
chr19:44807965-44808385,True
chr19:44845600-44846372,True
chr19:44890320-44891388,True
chr19:44914640-44915529,True
chr19:44954441-44955524,True
chr19:45001001-45002273,True
chr19:45166818-45167282,True
chr19:45177810-45179049,True
chr19:45404947-45406202,True
chr19:45423414-45424532,True
chr19:45442702-45443735,True
chr19:45444232-45444544,True
chr19:45450468-45451151,True
chr19:45455709-45456058,True
chr19:45467249-45468048,True
chr19:45506222-45507062,True
chr19:45507286-45507569,True
chr19:45520900-45521856,True
chr19:45527867-45528908,True
chr19:45577136-45577551,True
chr19:45584170-45585178,True
chr19:45615921-45616443,True
chr19:45691744-45692749,True
chr19:45717163-45717806,True
chr19:45728684-45728976,True
chr19:45730743-45731211,True
chr19:45745622-45745944,True
chr19:45768998-45769684,True
chr19:45770273-45770925,True
chr19:45792327-45793152,True
chr19:45851359-45851880,True
chr19:45860610-45861170,True
chr19:45862558-45863433,True
chr19:45885672-45886964,True
chr19:45902414-45903213,True
chr19:45994783-45995616,True
chr19:46109597-46110218,True
chr19:46203225-46204319,True
chr19:46258882-46259437,True
chr19:46346182-46347524,True
chr19:46600516-46601428,True
chr19:46660853-46661631,True
chr19:46720913-46721259,True
chr19:46788438-46788802,True
chr19:47130500-47131087,True
chr19:47225903-47226436,True
chr19:47256222-47257535,True
chr19:47274080-47275157,True
chr19:47289249-47290222,True
chr19:47315163-47315717,True
chr19:47514606-47515659,True
chr19:47600225-47600779,True
chr19:47607981-47609212,True
chr19:47613161-47613509,True
chr19:47667208-47667878,True
chr19:47745126-47745875,True
chr19:47778053-47778869,True
chr19:48000824-48001396,True
chr19:48169566-48170751,True
chr19:48203653-48204379,True
chr19:48271207-48272169,True
chr19:48321221-48322244,True
chr19:48332700-48333375,True
chr19:48363054-48364458,True
chr19:48398323-48399092,True
chr19:48468686-48469901,True
chr19:48492759-48493977,True
chr19:48501220-48502588,True
chr19:48511244-48511719,True
chr19:48513304-48514040,True
chr19:48553567-48554370,True
chr19:48583512-48583906,True
chr19:48618853-48619667,True
chr19:48635462-48635773,True
chr19:48713894-48714678,True
chr19:48738608-48739235,True
chr19:48746721-48747369,True
chr19:48859826-48860690,True
chr19:48872010-48872592,True
chr19:48875210-48875640,True
chr19:48959202-48959788,True
chr19:48993045-48993916,True
chr19:49055476-49056490,True
chr19:49085012-49085756,True
chr19:49113782-49114647,True
chr19:49125175-49125697,True
chr19:49127774-49128479,True
chr19:49149217-49149582,True
chr19:49363365-49363988,True
chr19:49442777-49443964,True
chr19:49452931-49453686,True
chr19:49486952-49487702,True
chr19:49495827-49496455,True
chr19:49506655-49506888,True
chr19:49580243-49580815,True
chr19:49589954-49590489,True
chr19:49639966-49640928,True
chr19:49641712-49642280,True
chr19:49664395-49664873,True
chr19:49665497-49666050,True
chr19:49765439-49765878,True
chr19:49766208-49767052,True
chr19:49775746-49776656,True
chr19:49813219-49813796,True
chr19:49817898-49818340,True
chr19:49850449-49851558,True
chr19:49861517-49861882,True
chr19:49866960-49867713,True
chr19:49869338-49869857,True
chr19:49929026-49930140,True
chr19:50024927-50026121,True
chr19:50050392-50051288,True
chr19:50329019-50329669,True
chr19:50333359-50334024,True
chr19:50357567-50358049,True
chr19:50358223-50358918,True
chr19:50476037-50477022,True
chr19:50724424-50725443,True
chr19:50766794-50767029,True
chr19:50779742-50780154,True
chr19:50804472-50805280,True
chr19:51108007-51108876,True
chr19:51338805-51339264,True
chr19:51393949-51394648,True
chr19:51688783-51689331,True
chr19:51703784-51704415,True
chr19:51804669-51805213,True
chr19:51807110-51807582,True
chr19:51926654-51927504,True
chr19:51931975-51932332,True
chr19:52048336-52049473,True
chr19:52070131-52070862,True
chr19:52090325-52091015,True
chr19:52189264-52190470,True
chr19:52269283-52270040,True
chr19:52498173-52499098,True
chr19:52526788-52528001,True
chr19:52533552-52534197,True
chr19:52557127-52557943,True
chr19:52673013-52673295,True
chr19:52694911-52695400,True
chr19:52734721-52735260,True
chr19:52735802-52736092,True
chr19:52859934-52860887,True
chr19:52897241-52897899,True
chr19:52942457-52942762,True
chr19:53102727-53103844,True
chr19:53394593-53395613,True
chr19:53455553-53456028,True
chr19:53460105-53460411,True
chr19:53520289-53521453,True
chr19:53535773-53536153,True
chr19:53612347-53613032,True
chr19:53649702-53650172,True
chr19:53769761-53770070,True
chr19:53867363-53867965,True
chr19:54102323-54102956,True
chr19:54136755-54137866,True
chr19:54162264-54162729,True
chr19:54200121-54201232,True
chr19:54448291-54449726,True
chr19:54514937-54515619,True
chr19:54560805-54561399,True
chr19:54952417-54953259,True
chr19:55027378-55028388,True
chr19:55074186-55074533,True
chr19:55117034-55118005,True
chr19:55258565-55259534,True
chr19:55338617-55339994,True
chr19:55407222-55408414,True
chr19:55461076-55462011,True
chr19:55516814-55517259,True
chr19:55599025-55600339,True
chr19:55605060-55605679,True
chr19:55715297-55715567,True
chr19:56091120-56092365,True
chr19:56120840-56121751,True
chr19:56140576-56141224,True
chr19:56314413-56315570,True
chr19:56671433-56672035,True
chr19:56837529-56838469,True
chr19:56838753-56840043,True
chr19:56840477-56840792,True
chr19:57279538-57280733,True
chr19:57301808-57302217,True
chr19:57319940-57320618,True
chr19:57362928-57363873,True
chr19:57389555-57390202,True
chr19:57434846-57435708,True
chr19:57656112-57656830,True
chr19:57663970-57664561,True
chr19:57670859-57671437,True
chr19:57819415-57819958,True
chr19:57829243-57830657,True
chr19:57934854-57935526,True
chr19:58097837-58098846,True
chr19:58150591-58150904,True
chr19:58154437-58155319,True
chr19:58182678-58183902,True
chr19:58278227-58279431,True
chr19:58362119-58363137,True
chr19:58380518-58381380,True
chr19:58400949-58401661,True
chr19:58519296-58520133,True
chr20:461769-462745,True
chr20:543405-543989,True
chr20:573940-574516,True
chr20:830219-830579,True
chr20:832001-832326,True
chr20:833421-833843,True
chr20:841712-842520,True
chr20:1399500-1400468,True
chr20:1465964-1467127,True
chr20:1478120-1478950,True
chr20:1830214-1830621,True
chr20:1902714-1903298,True
chr20:2652054-2653074,True
chr20:3173124-3174547,True
chr20:3785763-3787009,True
chr20:3807302-3807747,True
chr20:3820009-3820939,True
