peak_id,highly_variable
chr17:28279496-28279739,True
chr17:28306751-28307272,True
chr17:28405669-28406483,True
chr17:28644847-28645436,True
chr17:28646062-28646624,True
chr17:28710712-28711949,True
chr17:28725831-28727181,True
chr17:28902347-28903326,True
chr17:28951195-28952662,True
chr17:29032914-29033155,True
chr17:29040492-29040982,True
chr17:29148729-29149192,True
chr17:29151563-29151816,True
chr17:29155146-29155922,True
chr17:29240939-29241354,True
chr17:29292476-29292912,True
chr17:29293501-29294496,True
chr17:29369868-29370458,True
chr17:29379528-29379948,True
chr17:29566630-29567085,True
chr17:29622589-29623056,True
chr17:29623607-29624276,True
chr17:29747643-29748044,True
chr17:29761178-29761675,True
chr17:29784135-29784530,True
chr17:30116401-30117155,True
chr17:30200655-30201163,True
chr17:30226964-30227181,True
chr17:30236851-30237093,True
chr17:30245021-30245312,True
chr17:30256747-30257045,True
chr17:30337563-30337980,True
chr17:30340177-30340513,True
chr17:30824403-30825257,True
chr17:30947392-30948199,True
chr17:30970794-30971537,True
chr17:31404329-31404871,True
chr17:31448464-31448734,True
chr17:31487610-31488617,True
chr17:31533491-31533868,True
chr17:31600177-31600450,True
chr17:31654896-31655356,True
chr17:31689922-31690417,True
chr17:31754044-31754684,True
chr17:31901420-31902060,True
chr17:31916270-31917511,True
chr17:31957449-31958126,True
chr17:31967440-31968016,True
chr17:32523887-32524137,True
chr17:32894340-32894574,True
chr17:33291665-33292245,True
chr17:33371178-33371674,True
chr17:33463793-33464141,True
chr17:34204200-34204626,True
chr17:35007528-35007758,True
chr17:35947116-35947408,True
chr17:36482612-36483294,True
chr17:36994500-36994906,True
chr17:37358745-37359606,True
chr17:37406438-37407390,True
chr17:37489610-37489985,True
chr17:37570571-37570818,True
chr17:37643091-37643630,True
chr17:38272319-38272882,True
chr17:38287756-38287974,True
chr17:38584328-38585467,True
chr17:38718434-38718925,True
chr17:38729832-38730598,True
chr17:38751711-38751977,True
chr17:38752226-38752773,True
chr17:38835271-38835781,True
chr17:38868109-38868430,True
chr17:38958825-38959108,True
chr17:39014831-39015398,True
chr17:39056727-39057336,True
chr17:39161382-39161638,True
chr17:39367771-39368073,True
chr17:39485288-39486104,True
chr17:39702767-39703724,True
chr17:40108027-40108503,True
chr17:40287441-40288049,True
chr17:40354938-40355327,True
chr17:40615537-40615908,True
chr17:40727491-40728280,True
chr17:40909314-40910113,True
chr17:40953828-40954192,True
chr17:41332977-41333539,True
chr17:41417528-41418033,True
chr17:41506162-41506983,True
chr17:41528136-41528572,True
chr17:41535022-41535505,True
chr17:41688322-41689644,True
chr17:41864460-41865709,True
chr17:41918679-41919709,True
chr17:41966523-41966927,True
chr17:42101596-42101832,True
chr17:42183896-42184496,True
chr17:42215222-42215488,True
chr17:42266534-42267242,True
chr17:42294470-42294860,True
chr17:42312188-42312597,True
chr17:42366391-42366975,True
chr17:42529870-42530136,True
chr17:42536026-42536792,True
chr17:42562621-42562902,True
chr17:42650291-42650556,True
chr17:42685866-42686115,True
chr17:42744331-42745200,True
chr17:42772986-42773598,True
chr17:42780042-42780284,True
chr17:42783374-42783783,True
chr17:42798395-42798876,True
chr17:42832980-42833583,True
chr17:42980110-42981426,True
chr17:43054636-43054883,True
chr17:43362018-43362491,True
chr17:43418857-43419151,True
chr17:43528392-43528930,True
chr17:43578594-43579229,True
chr17:43700414-43700881,True
chr17:43842073-43842308,True
chr17:43878573-43878909,True
chr17:43944980-43945845,True
chr17:43994884-43995112,True
chr17:44061393-44061694,True
chr17:44102895-44103502,True
chr17:44137826-44138545,True
chr17:44324310-44325769,True
chr17:44338537-44339075,True
chr17:44384781-44385629,True
chr17:44813610-44813950,True
chr17:45060756-45061684,True
chr17:45135274-45135883,True
chr17:45160917-45161970,True
chr17:45171416-45171656,True
chr17:45247301-45248159,True
chr17:45277250-45277527,True
chr17:45316373-45317582,True
chr17:45371487-45372476,True
chr17:45425035-45425981,True
chr17:45431341-45432114,True
chr17:45977933-45978399,True
chr17:46011623-46011979,True
chr17:46013492-46014132,True
chr17:46021069-46021335,True
chr17:46212805-46213130,True
chr17:46922573-46923484,True
chr17:47790081-47790367,True
chr17:47809687-47810872,True
chr17:47895221-47896653,True
chr17:47949324-47949536,True
chr17:48024486-48024809,True
chr17:48026066-48026283,True
chr17:48100561-48101638,True
chr17:48577879-48578564,True
chr17:48906299-48906836,True
chr17:48907799-48908767,True
chr17:48995858-48996443,True
chr17:49035816-49036239,True
chr17:49230351-49230992,True
chr17:49259864-49260953,True
chr17:49316741-49317086,True
chr17:49508440-49508763,True
chr17:49631503-49631739,True
chr17:49687682-49688160,True
chr17:49703966-49704194,True
chr17:49763589-49764529,True
chr17:49829986-49830372,True
chr17:49850978-49852076,True
chr17:49910663-49910898,True
chr17:49913422-49914509,True
chr17:49947170-49947551,True
chr17:49956828-49957120,True
chr17:49973166-49973496,True
chr17:49994676-49995384,True
chr17:49998104-49998472,True
chr17:50111567-50111934,True
chr17:50117200-50117544,True
chr17:50151644-50152218,True
chr17:50428635-50429136,True
chr17:50519037-50519880,True
chr17:50534256-50534629,True
chr17:50854664-50854892,True
chr17:50916149-50916362,True
chr17:51152818-51153833,True
chr17:51165357-51165576,True
chr17:51748812-51749511,True
chr17:52678017-52678742,True
chr17:53924517-53924814,True
chr17:55295909-55296242,True
chr17:55421382-55422260,True
chr17:56064333-56064767,True
chr17:56465862-56466144,True
chr17:56593536-56594191,True
chr17:56699118-56699894,True
chr17:56723503-56723872,True
chr17:56833401-56834242,True
chr17:56932737-56933460,True
chr17:56960498-56961208,True
chr17:57201537-57201794,True
chr17:57440803-57441154,True
chr17:57609744-57610207,True
chr17:58006968-58007799,True
chr17:58032702-58033002,True
chr17:58049276-58050103,True
chr17:58056226-58056689,True
chr17:58082946-58084012,True
chr17:58383896-58384113,True
chr17:58491671-58492035,True
chr17:58492210-58492926,True
chr17:58517363-58518407,True
chr17:58665142-58665432,True
chr17:58694350-58694567,True
chr17:58699737-58700150,True
chr17:58991698-58992082,True
chr17:59154798-59155753,True
chr17:59165144-59165493,True
chr17:59252323-59252668,True
chr17:59290020-59290773,True
chr17:59347805-59348425,True
chr17:59451745-59452063,True
chr17:59498903-59499166,True
chr17:59505236-59505911,True
chr17:59707268-59707898,True
chr17:59786399-59786794,True
chr17:59837276-59838049,True
chr17:59892231-59893267,True
chr17:60493524-60494527,True
chr17:60567842-60568143,True
chr17:60573245-60573957,True
chr17:60599555-60600625,True
chr17:60682945-60683395,True
chr17:61065417-61065786,True
chr17:61301080-61301483,True
chr17:62178551-62178893,True
chr17:62423480-62424093,True
chr17:62477996-62479336,True
chr17:62479575-62479991,True
chr17:62627015-62627845,True
chr17:62703622-62704300,True
chr17:62725909-62726204,True
chr17:62781618-62782258,True
chr17:62791906-62792445,True
chr17:62870142-62870534,True
chr17:62965697-62966693,True
chr17:63190032-63190305,True
chr17:63365900-63366288,True
chr17:63369926-63370426,True
chr17:63826795-63827792,True
chr17:63842365-63843242,True
chr17:64129588-64130922,True
chr17:64145477-64146654,True
chr17:64202621-64202833,True
chr17:64255771-64256126,True
chr17:64428476-64428725,True
chr17:64641388-64641732,True
chr17:64815548-64816014,True
chr17:64930205-64930714,True
chr17:65056168-65057217,True
chr17:65289354-65289851,True
chr17:65460535-65460936,True
chr17:65542650-65542861,True
chr17:65553119-65553462,True
chr17:65560780-65561835,True
chr17:65754100-65754422,True
chr17:67136368-67137227,True
chr17:67365788-67366774,True
chr17:67729528-67729763,True
chr17:67777814-67778144,True
chr17:67805289-67805551,True
chr17:68011198-68011447,True
chr17:68101204-68102001,True
chr17:68169361-68170137,True
chr17:68198068-68198513,True
chr17:68301146-68301691,True
chr17:68325924-68326392,True
chr17:68328532-68329554,True
chr17:68383877-68384132,True
chr17:68456701-68458048,True
chr17:68466149-68466380,True
chr17:69326521-69327630,True
chr17:69595215-69595466,True
chr17:72434948-72435311,True
chr17:72708789-72709178,True
chr17:72716210-72716435,True
chr17:72788709-72789443,True
chr17:72935884-72936247,True
chr17:73004171-73004508,True
chr17:73097318-73097532,True
chr17:73308292-73308547,True
chr17:73548877-73549360,True
chr17:73644853-73645378,True
chr17:73657205-73658060,True
chr17:73663512-73663860,True
chr17:73738876-73739537,True
chr17:74430598-74431612,True
chr17:74792641-74792919,True
chr17:74872624-74873715,True
chr17:75019945-75020888,True
chr17:75095999-75096449,True
chr17:75109698-75110055,True
chr17:75240701-75241617,True
chr17:75251080-75251311,True
chr17:75308454-75309532,True
chr17:75326116-75326628,True
chr17:75405055-75405964,True
chr17:75551315-75551666,True
chr17:75564858-75565476,True
chr17:75633636-75634156,True
chr17:75666874-75667514,True
chr17:75688915-75689787,True
chr17:75723085-75723653,True
chr17:75779029-75780030,True
chr17:75784468-75785277,True
chr17:75844073-75845542,True
chr17:75845945-75846385,True
chr17:75854890-75855739,True
chr17:75872795-75873068,True
chr17:76191487-76191742,True
chr17:76251951-76252446,True
chr17:76262678-76263303,True
chr17:76264807-76265442,True
chr17:76278840-76279142,True
chr17:76279283-76279723,True
chr17:76585367-76586294,True
chr17:76671030-76672001,True
chr17:76872403-76872881,True
chr17:77045678-77046088,True
chr17:77279493-77280106,True
chr17:77288777-77289096,True
chr17:77322822-77323337,True
chr17:77420800-77421033,True
chr17:78124508-78124894,True
chr17:78140130-78140805,True
chr17:78254261-78254772,True
chr17:78270560-78271084,True
chr17:78359624-78361032,True
chr17:78415784-78416038,True
chr17:78641143-78641597,True
chr17:78682442-78682751,True
chr17:78781361-78782727,True
chr17:78883201-78884045,True
chr17:78897975-78898578,True
chr17:78899274-78899849,True
chr17:78962310-78962642,True
chr17:79058765-79059111,True
chr17:79728435-79728921,True
chr17:79777780-79778294,True
chr17:79903372-79903857,True
chr17:80116409-80117121,True
chr17:80124305-80124918,True
chr17:80125694-80126104,True
chr17:80155616-80155915,True
chr17:80198110-80198483,True
chr17:80454421-80455211,True
chr17:80856293-80856796,True
chr17:80891289-80891876,True
chr17:80892047-80892303,True
chr17:80988784-80989270,True
chr17:81023600-81024088,True
chr17:81040369-81040799,True
chr17:81043416-81044317,True
chr17:81118670-81120011,True
chr17:81238571-81239396,True
chr17:81296074-81296314,True
chr17:81345368-81346505,True
chr17:81512622-81513067,True
chr17:81553082-81553293,True
chr17:81683417-81684200,True
chr17:81837600-81838055,True
chr17:81860158-81861458,True
chr17:81870658-81871624,True
chr17:81891222-81892019,True
chr17:81926891-81928002,True
chr17:81964892-81965129,True
chr17:81977163-81977947,True
chr17:81981486-81981974,True
chr17:81988294-81988949,True
chr17:81991504-81991982,True
chr17:82022648-82023389,True
chr17:82030436-82030932,True
chr17:82160104-82160399,True
chr17:82205739-82206621,True
chr17:82230746-82231309,True
chr17:82288013-82288277,True
chr17:82297946-82298272,True
chr17:82435051-82435413,True
chr17:82543640-82544211,True
chr17:82551790-82552272,True
chr17:82592099-82592651,True
chr17:82716182-82716904,True
chr17:82735001-82735906,True
chr17:82772042-82772262,True
chr17:82858333-82858926,True
chr17:82887454-82887795,True
chr18:267491-268244,True
chr18:449429-449857,True
chr18:500411-500906,True
chr18:503759-504343,True
chr18:657410-658523,True
chr18:755132-755459,True
chr18:770895-771392,True
chr18:811662-813140,True
chr18:839334-839580,True
chr18:2096614-2096846,True
chr18:2173437-2173759,True
chr18:2303821-2304068,True
chr18:2528983-2529560,True
chr18:2532604-2532856,True
chr18:2892117-2892381,True
chr18:3002727-3003140,True
chr18:3012578-3013560,True
chr18:3245993-3246324,True
chr18:3247092-3247976,True
chr18:3330614-3330873,True
chr18:3350526-3351094,True
chr18:3360336-3360588,True
chr18:3429111-3429422,True
chr18:3747443-3747713,True
chr18:4455187-4455442,True
chr18:5414969-5415304,True
chr18:5543066-5543553,True
chr18:5628397-5629128,True
chr18:5872857-5873240,True
chr18:6561752-6562326,True
chr18:7200763-7201408,True
chr18:7576627-7576990,True
chr18:8124894-8125374,True
chr18:8337177-8337561,True
chr18:8842049-8842816,True
chr18:8897781-8898077,True
chr18:8937207-8937517,True
chr18:9333985-9335162,True
chr18:9404144-9405044,True
chr18:9429623-9429993,True
chr18:9434871-9435384,True
chr18:9449563-9450377,True
chr18:9483509-9483856,True
chr18:9488007-9488239,True
chr18:9495579-9496676,True
chr18:11736707-11736938,True
chr18:11908208-11909103,True
chr18:11970542-11971078,True
chr18:11980564-11981805,True
chr18:12038046-12038558,True
chr18:12233448-12233786,True
chr18:12283116-12283667,True
chr18:12407676-12408142,True
chr18:12709618-12709954,True
chr18:12946819-12947061,True
chr18:13165583-13165920,True
chr18:13726064-13727313,True
chr18:14809350-14809830,True
chr18:21183637-21184072,True
chr18:21242103-21242781,True
chr18:21972795-21973115,True
chr18:21997675-21997950,True
chr18:22526860-22527317,True
chr18:22559568-22560032,True
chr18:22932960-22933914,True
chr18:23259569-23260208,True
chr18:23284089-23284389,True
chr18:23519615-23520073,True
chr18:23586011-23587106,True
chr18:23662589-23662812,True
chr18:23695925-23696201,True
chr18:23803662-23804039,True
chr18:24076176-24076532,True
chr18:25810612-25811090,True
chr18:26477886-26478395,True
chr18:26620412-26620894,True
chr18:29522314-29522711,True
chr18:30967713-30968056,True
chr18:31101220-31102581,True
chr18:31216666-31217360,True
chr18:31255357-31255638,True
chr18:31301023-31301459,True
chr18:31303771-31304080,True
chr18:31550654-31551293,True
chr18:31785320-31785663,True
chr18:32301975-32302280,True
chr18:35240411-35241421,True
chr18:35246854-35247747,True
chr18:35326730-35326943,True
chr18:35343687-35344661,True
chr18:35497064-35498190,True
chr18:35515816-35516152,True
chr18:35580731-35582057,True
chr18:35753341-35753719,True
chr18:35971931-35972742,True
chr18:36181442-36181707,True
chr18:36187273-36187668,True
chr18:36296605-36296887,True
chr18:36309401-36309917,True
chr18:36365763-36366135,True
chr18:36399190-36399412,True
chr18:36451274-36451841,True
chr18:36495997-36496282,True
chr18:36524267-36524505,True
chr18:36786723-36787113,True
chr18:36930053-36930451,True
chr18:36947774-36948421,True
chr18:37164342-37164802,True
chr18:37432660-37433026,True
chr18:39749154-39749466,True
chr18:41371821-41372256,True
chr18:42114353-42114581,True
chr18:42706706-42706983,True
chr18:43068266-43069132,True
chr18:44341439-44342422,True
chr18:44537521-44537948,True
chr18:44564884-44565206,True
chr18:44895390-44895707,True
chr18:45107302-45107694,True
chr18:46155502-46156035,True
chr18:46200048-46200533,True
chr18:46260013-46260523,True
chr18:46261972-46262237,True
chr18:46264218-46264635,True
chr18:47971016-47971312,True
chr18:48003832-48004326,True
chr18:48065241-48065824,True
chr18:48151795-48152060,True
chr18:48319888-48320254,True
chr18:48336407-48336617,True
chr18:48376286-48376829,True
chr18:48445491-48445781,True
chr18:48467112-48467504,True
chr18:48538787-48539369,True
chr18:48580641-48581366,True
chr18:48749821-48750080,True
chr18:48834675-48834941,True
chr18:48841275-48841976,True
chr18:48861171-48861665,True
chr18:48873174-48873641,True
chr18:48962754-48963300,True
chr18:49013183-49013528,True
chr18:49486770-49487469,True
chr18:49520597-49520938,True
chr18:49531443-49531995,True
chr18:49563185-49563834,True
chr18:49647441-49647797,True
chr18:49839009-49839394,True
chr18:50357257-50357511,True
chr18:50419069-50419436,True
chr18:50545194-50545521,True
chr18:50611438-50611992,True
chr18:50649635-50650123,True
chr18:50651162-50651728,True
chr18:50793636-50793952,True
chr18:50806117-50806558,True
chr18:51342633-51343218,True
chr18:54199139-54199393,True
chr18:54209521-54209756,True
chr18:54254489-54254750,True
chr18:54532012-54532629,True
chr18:54766469-54766927,True
chr18:54968201-54968695,True
chr18:55032040-55032303,True
chr18:55589781-55590058,True
chr18:56638253-56638977,True
chr18:57816152-57816505,True
chr18:57881841-57882107,True
chr18:58202276-58202658,True
chr18:58262840-58263422,True
chr18:58354007-58354309,True
chr18:58548501-58548733,True
chr18:58670953-58672163,True
chr18:58831467-58831859,True
chr18:58957711-58958020,True
chr18:59139302-59140216,True
chr18:59358553-59359621,True
chr18:59552009-59552383,True
chr18:59744181-59745013,True
chr18:59791681-59792156,True
chr18:59847174-59847424,True
chr18:59875408-59876132,True
chr18:61199148-61199444,True
chr18:61882508-61882999,True
chr18:62198305-62198517,True
chr18:62452110-62452551,True
chr18:62485604-62486032,True
chr18:62522299-62523417,True
chr18:62524649-62524896,True
chr18:62621475-62621986,True
chr18:62664404-62664697,True
chr18:62714864-62715643,True
chr18:63007981-63008560,True
chr18:63161682-63162123,True
chr18:63240550-63241177,True
chr18:63300437-63300728,True
chr18:63518353-63518754,True
chr18:63775158-63775751,True
chr18:63861935-63862153,True
chr18:63869373-63870076,True
chr18:63936071-63936465,True
chr18:67360029-67360423,True
chr18:67373623-67373957,True
chr18:67525147-67525598,True
chr18:67600094-67600432,True
chr18:68779029-68779461,True
chr18:69948999-69949254,True
chr18:70037063-70038256,True
chr18:70250244-70251131,True
chr18:73827784-73828190,True
chr18:74147520-74148641,True
chr18:74226583-74227005,True
chr18:74478902-74479608,True
chr18:74495631-74496915,True
chr18:74517191-74517496,True
chr18:74722259-74722492,True
chr18:76740427-76740702,True
chr18:79664497-79665047,True
chr18:79951361-79952197,True
chr18:79964887-79965720,True
chr18:79988042-79989115,True
chr19:506742-507976,True
chr19:530848-531835,True
chr19:535281-535797,True
chr19:639358-640008,True
chr19:640662-641050,True
chr19:796741-798104,True
chr19:892676-893581,True
chr19:900279-900942,True
chr19:948316-948709,True
chr19:977092-977349,True
chr19:991190-992030,True
chr19:1020972-1021830,True
chr19:1065508-1066552,True
chr19:1101838-1102122,True
chr19:1103463-1104197,True
chr19:1180424-1180765,True
chr19:1181654-1181897,True
chr19:1186799-1187160,True
chr19:1205253-1205871,True
chr19:1240190-1240517,True
chr19:1253159-1253727,True
chr19:1260743-1261129,True
chr19:1406953-1407798,True
chr19:1507742-1508434,True
chr19:1582139-1582713,True
chr19:1592208-1593113,True
chr19:1799468-1799756,True
chr19:1807799-1808450,True
chr19:1904923-1905757,True
chr19:1977698-1978902,True
chr19:2016029-2016271,True
chr19:2095973-2097063,True
chr19:2340996-2341622,True
chr19:2427076-2428021,True
chr19:2469358-2469735,True
chr19:2577831-2578070,True
chr19:3035515-3036514,True
chr19:3056526-3056806,True
chr19:3093815-3094524,True
chr19:3136744-3137036,True
chr19:3175969-3176633,True
chr19:3275485-3276721,True
chr19:3284860-3285968,True
chr19:3324495-3324707,True
chr19:3434768-3435475,True
chr19:3505354-3506452,True
chr19:3520323-3521136,True
chr19:3572442-3573038,True
chr19:3626263-3627256,True
chr19:3668415-3669187,True
chr19:3699992-3700787,True
chr19:3762272-3763227,True
chr19:3968589-3968964,True
chr19:4173051-4173334,True
chr19:4208382-4209026,True
chr19:4246789-4247562,True
chr19:4327296-4328791,True
chr19:4342397-4343863,True
chr19:4391500-4392157,True
chr19:4400026-4400811,True
chr19:4471354-4472403,True
chr19:4723536-4724791,True
chr19:4791121-4792465,True
chr19:4800277-4801167,True
chr19:4967968-4969256,True
chr19:4979911-4980381,True
chr19:5139155-5139430,True
chr19:5147745-5148255,True
chr19:5222766-5223127,True
chr19:5281526-5281775,True
chr19:5567689-5568348,True
chr19:5686506-5687389,True
chr19:6110224-6110952,True
chr19:6186487-6186913,True
chr19:6199278-6199898,True
chr19:6204826-6205134,True
chr19:6737259-6738327,True
chr19:7069110-7069887,True
chr19:7287676-7288467,True
chr19:7426137-7426487,True
chr19:7522244-7522846,True
chr19:7533076-7533727,True
chr19:7636847-7637875,True
chr19:7781000-7781488,True
chr19:7801157-7801516,True
chr19:7920145-7921042,True
chr19:8034016-8034491,True
chr19:8389660-8391024,True
chr19:8513598-8514434,True
chr19:9323772-9324459,True
chr19:9584046-9584695,True
chr19:9599510-9600040,True
chr19:9620833-9621598,True
chr19:9740537-9741153,True
chr19:10106078-10106576,True
chr19:10119512-10120261,True
chr19:10187682-10188060,True
chr19:10205511-10206543,True
chr19:10269496-10269758,True
chr19:10270765-10271392,True
chr19:10334549-10335131,True
chr19:10416356-10417103,True
chr19:10510353-10510811,True
chr19:10602704-10602932,True
chr19:10674627-10674838,True
chr19:10717328-10718238,True
chr19:10819343-10820278,True
chr19:10863163-10863812,True
chr19:10952802-10953506,True
chr19:11052561-11052899,True
chr19:11053466-11053702,True
chr19:11089338-11089585,True
chr19:11137739-11138231,True
chr19:11293600-11294090,True
chr19:11380885-11381916,True
chr19:11434983-11435967,True
chr19:11496406-11497013,True
chr19:11528684-11529393,True
chr19:11530448-11530691,True
chr19:11558899-11559542,True
chr19:11738483-11739365,True
chr19:11798307-11799014,True
chr19:11887532-11888614,True
chr19:12035343-12036037,True
chr19:12333179-12333902,True
chr19:12495190-12495770,True
chr19:12564039-12564406,True
chr19:12567959-12568369,True
chr19:12669097-12669616,True
chr19:12715568-12716324,True
chr19:12722163-12722952,True
chr19:12734332-12734885,True
chr19:12757596-12758292,True
chr19:12870295-12870647,True
chr19:12880796-12881716,True
chr19:12890536-12891288,True
chr19:12918974-12919611,True
chr19:12945362-12946370,True
chr19:13051304-13051945,True
chr19:13151478-13152098,True
chr19:13152717-13153151,True
chr19:13162641-13163244,True
chr19:13172335-13172609,True
chr19:13846548-13847448,True
chr19:13851188-13851552,True
chr19:13853355-13853706,True
chr19:14146739-14147134,True
chr19:14405810-14406467,True
chr19:14434792-14435424,True
chr19:14449138-14449907,True
chr19:14505458-14506340,True
chr19:14550250-14550478,True
chr19:14574183-14574478,True
chr19:14776707-14777303,True
chr19:14835050-14835452,True
chr19:14906637-14907061,True
chr19:15130220-15130536,True
chr19:15169570-15169785,True
chr19:15232886-15233576,True
chr19:15249995-15250554,True
chr19:15280243-15281156,True
chr19:15282157-15282699,True
chr19:15432381-15433030,True
chr19:16092042-16092697,True
chr19:16097879-16098345,True
chr19:16184989-16185473,True
chr19:16444782-16445035,True
chr19:16445296-16445932,True
chr19:16495900-16496557,True
chr19:16505007-16505445,True
chr19:16614836-16615206,True
chr19:16637339-16637863,True
chr19:16659395-16660396,True
chr19:16820962-16821368,True
chr19:17021572-17022572,True
chr19:17041232-17041483,True
chr19:17074996-17075888,True
chr19:17108026-17108295,True
chr19:17118835-17119882,True
chr19:17172650-17173660,True
chr19:17209621-17210030,True
chr19:17215004-17215804,True
chr19:17255089-17255517,True
chr19:17266708-17267521,True
chr19:17334255-17335138,True
chr19:17419435-17420191,True
chr19:17469282-17470619,True
chr19:17511233-17512340,True
chr19:17559880-17560527,True
chr19:17617006-17617764,True
chr19:17717201-17717532,True
chr19:17778187-17778493,True
chr19:17784434-17784650,True
chr19:17797410-17797707,True
chr19:17830687-17831310,True
chr19:17855590-17855834,True
chr19:17932433-17933156,True
chr19:18000943-18001456,True
chr19:18007797-18008281,True
chr19:18037827-18038103,True
chr19:18152370-18153342,True
chr19:18160913-18161614,True
chr19:18205175-18205421,True
chr19:18281013-18282207,True
chr19:18291719-18292644,True
chr19:18317547-18318541,True
chr19:18385996-18386262,True
chr19:18400417-18400632,True
chr19:18416858-18417872,True
chr19:18478506-18479286,True
chr19:18570872-18572146,True
chr19:18636145-18637098,True
chr19:18677883-18678325,True
chr19:18776752-18777021,True
chr19:18795486-18795952,True
chr19:18918937-18919856,True
chr19:18931930-18932730,True
chr19:19097053-19097461,True
chr19:19385141-19386196,True
chr19:19515822-19516502,True
chr19:19568852-19569512,True
chr19:19613268-19613760,True
chr19:19627699-19628290,True
chr19:19663114-19664306,True
chr19:20039007-20039766,True
chr19:20051676-20053031,True
chr19:20165952-20166482,True
chr19:20237369-20238645,True
chr19:20359954-20360230,True
chr19:20659429-20659646,True
chr19:20664562-20665422,True
chr19:20922866-20923749,True
chr19:21496360-21497347,True
chr19:21697678-21697898,True
chr19:21854533-21854873,True
chr19:21901879-21902446,True
chr19:22009985-22010239,True
chr19:22257274-22258660,True
chr19:22532448-22532712,True
chr19:23023326-23023625,True
chr19:23071223-23071459,True
chr19:23074989-23075774,True
chr19:23099909-23100265,True
chr19:23249683-23250617,True
chr19:23264019-23264525,True
chr19:23310614-23311294,True
chr19:23394999-23395709,True
chr19:23649706-23650002,True
chr19:23758253-23759041,True
chr19:23771480-23772443,True
chr19:23776978-23777866,True
chr19:23786637-23787499,True
chr19:24033240-24034314,True
chr19:24053764-24054480,True
chr19:24065796-24066596,True
chr19:24073646-24074585,True
chr19:29587509-29587790,True
chr19:29648941-29649550,True
chr19:29773935-29774530,True
chr19:29811355-29812135,True
chr19:29841263-29841908,True
chr19:29844330-29845347,True
chr19:29860456-29860983,True
chr19:29942005-29942788,True
chr19:30148597-30148832,True
chr19:30214729-30215005,True
chr19:32421695-32422122,True
chr19:32653380-32653594,True
chr19:32694139-32694574,True
chr19:33064420-33065185,True
chr19:33317360-33318271,True
chr19:33373097-33374324,True
chr19:33903107-33903331,True
chr19:33905864-33907289,True
chr19:34082764-34083173,True
chr19:34171665-34172991,True
chr19:34325870-34326288,True
chr19:34359125-34359802,True
chr19:34427590-34428901,True
chr19:34501437-34501819,True
chr19:34676998-34678038,True
chr19:35088210-35088910,True
chr19:35124325-35124831,True
chr19:35151688-35152057,True
chr19:35247612-35249101,True
chr19:35269157-35269916,True
chr19:35603700-35603925,True
chr19:35630036-35630456,True
chr19:35643285-35644692,True
chr19:35733556-35734277,True
chr19:35740227-35740954,True
chr19:35757309-35758625,True
chr19:35869641-35869875,True
chr19:35879733-35880039,True
chr19:35931325-35931881,True
chr19:35994937-35995895,True
chr19:36114616-36115626,True
chr19:36127747-36128269,True
chr19:36141085-36141375,True
chr19:36214432-36215268,True
chr19:36392682-36393511,True
chr19:36436212-36436824,True
chr19:36605171-36605709,True
chr19:36837672-36838970,True
chr19:36915732-36916618,True
chr19:36998254-36998654,True
chr19:37077752-37078612,True
chr19:37466828-37467634,True
chr19:37468499-37469519,True
chr19:37550970-37551932,True
chr19:37654935-37656249,True
chr19:37901097-37901431,True
chr19:37906163-37907371,True
chr19:37979837-37980062,True
chr19:37991618-37992270,True
chr19:38056755-38056965,True
chr19:38061361-38061647,True
chr19:38072779-38073310,True
chr19:38080687-38080938,True
chr19:38083951-38084561,True
chr19:38219311-38219566,True
chr19:38315543-38316348,True
chr19:38335353-38335932,True
chr19:38336148-38336634,True
chr19:38374202-38375080,True
chr19:38401019-38401416,True
chr19:38402741-38403617,True
chr19:38638530-38638868,True
chr19:38642237-38642449,True
chr19:38674347-38675083,True
chr19:38718924-38719510,True
chr19:38799380-38800057,True
chr19:38830971-38831566,True
chr19:38849322-38849609,True
chr19:38849818-38850881,True
chr19:38851773-38852386,True
chr19:38961971-38962437,True
chr19:39030986-39032093,True
chr19:39106539-39107034,True
chr19:39111552-39111972,True
chr19:39161147-39161425,True
chr19:39187274-39187515,True
chr19:39435795-39436210,True
chr19:39445300-39445739,True
chr19:39480349-39480984,True
chr19:39568516-39568954,True
chr19:39629771-39630026,True
chr19:39642444-39642737,True
chr19:39660515-39660974,True
chr19:39677873-39678279,True
chr19:39696228-39696826,True
chr19:39814367-39814894,True
chr19:40055870-40056197,True
chr19:40190765-40191698,True
chr19:40365634-40365899,True
chr19:40420639-40421529,True
chr19:40445725-40446205,True
chr19:40453941-40454267,True
chr19:40592203-40592476,True
chr19:40749092-40749368,True
chr19:40750308-40751273,True
chr19:40798611-40799257,True
chr19:41226148-41226503,True
chr19:41330946-41331345,True
chr19:41351235-41351757,True
chr19:41363571-41364389,True
chr19:41366980-41367460,True
chr19:41380100-41380550,True
chr19:41859412-41860533,True
chr19:41881876-41882091,True
chr19:41958298-41959582,True
chr19:42097517-42097775,True
chr19:42098822-42099106,True
chr19:42217394-42218126,True
chr19:42253475-42254712,True
chr19:42693737-42694028,True
chr19:42695714-42696372,True
chr19:42736240-42736615,True
chr19:42881241-42881470,True
chr19:43021602-43022468,True
chr19:43062370-43062742,True
chr19:43201354-43201765,True
chr19:43205494-43205952,True
chr19:43224585-43224818,True
chr19:43503509-43504955,True
chr19:43595298-43596699,True
